name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Astronomy,0KmgJyW4GDgonqsoyx0CZ3,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,Astronomy,61,0,False,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,243907,3
Found (feat. Brent Faiyaz),0GGfGINoVYiSFXPOjg3RHj,Tems,687cZJR45JO7jhk1LHIbgq,Found (feat. Brent Faiyaz),67,0,False,0.821,0.412,7,-7.795,1,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454,4
Cocoon - Martin Garrix & Space Ducks Remix,6IqVq76K6UuJdYwZFgXosQ,070 Shake,12Zk1DFhCbHY6v3xep2ZjI,Cocoon (Martin Garrix & Space Ducks Remix),51,1,True,0.852,0.45,2,-7.675,1,0.0629,0.0022,0.191,0.0939,0.231,126.996,202205,4
Those Days (Live from History),264u0mha8EAAhsqfQYuvny,Nickelback,6deZN1bslXzeGvOLaLMOIF,Those Days (Live from History),16,0,False,0.435,0.854,0,-5.315,1,0.0387,0.00709,0.0,0.921,0.372,172.012,275147,4
Those Days,7wRcoOFBmac8w8UCypozfC,Nickelback,6deZN1bslXzeGvOLaLMOIF,Those Days (Live from History),17,0,False,0.502,0.915,0,-5.479,1,0.046,0.00229,0.0,0.148,0.662,165.893,219044,4
Lyin' Eyes - 2013 Remaster,02MFHNDrTSfBxEQr3erqfH,Eagles,0ECwFtbIWEVNwjlrfc6xoL,Lyin' Eyes (2013 Remaster),17,0,False,0.668,0.672,7,-9.752,1,0.0248,0.203,0.0278,0.164,0.867,132.68,381999,4
Take It to the Limit - 2013 Remaster,4nuvTmmd4dZAJMZ74XDgNJ,Eagles,0ECwFtbIWEVNwjlrfc6xoL,Lyin' Eyes (2013 Remaster),11,0,False,0.425,0.423,11,-8.795,1,0.0239,0.0916,0.000653,0.132,0.448,91.282,287091,3
WalkOnBy (feat. Earl Sweatshirt & Rae Khalil),5mUHnwhs4N0bLhidpub3FC,NxWorries,6PEMFpe3PTOksdV4ZXUpbE,WalkOnBy (feat. Earl Sweatshirt & Rae Khalil),47,0,True,0.603,0.731,7,-11.485,0,0.259,0.0492,4.16e-06,0.105,0.709,152.299,227410,4
FromHere (feat. Snoop Dogg & October London),6E9jle0dc0HHFOx0TllsjY,NxWorries,6PEMFpe3PTOksdV4ZXUpbE,WalkOnBy (feat. Earl Sweatshirt & Rae Khalil),33,0,True,0.374,0.517,5,-12.515,1,0.143,0.288,0.00758,0.14,0.479,170.362,241512,3
86Sentra,1z82fG10M5UFd3xDl4GS9H,NxWorries,6PEMFpe3PTOksdV4ZXUpbE,WalkOnBy (feat. Earl Sweatshirt & Rae Khalil),30,0,True,0.763,0.618,10,-9.705,0,0.308,0.355,3.95e-05,0.105,0.643,160.448,96009,4
