name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Under The Sun (with Alok),59ySremqxhrlZnCuNrqf1Y,Ella Henderson,7nDsS0l5ZAzMedVRKPP8F1,Under The Sun (with Alok),67,1,False,0.618,0.964,6,-3.305,1,0.159,0.0281,2.59e-06,0.139,0.577,137.983,165744,4
Unsure,3hFDRsITPrSRik2MtyfAwL,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Unsure (Remixes),31,0,False,0.597,0.726,4,-4.888,0,0.0717,0.00131,0.0,0.366,0.629,130.055,168999,4
Unsure - Medun Remix,2NjsnPP50VCSoRZFo4al8i,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Unsure (Remixes),30,0,False,0.618,0.931,4,-4.397,0,0.0628,0.021,0.00012,0.297,0.176,134.979,190222,4
Unsure - Alvin Mo Remix,11iJAPxWDx6AEKNPCUeYpJ,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Unsure (Remixes),24,0,False,0.63,0.89,4,-3.588,0,0.0454,0.00779,2.12e-05,0.393,0.386,127.66,200625,4
Live Without Your Love (with Steve Lacy) - MK Remix,3A1iduRuZaVfB4LLhrDIO5,Love Regenerator,05KDKIpxshxrB9BMewaCBW,Live Without Your Love (with Steve Lacy) [MK Remix],19,0,False,0.754,0.913,5,-6.522,0,0.041,0.000546,0.761,0.127,0.517,128.003,220561,4
Falling In Between - Live,39AQ25fDprFgfrZxpfpADm,TOTO,0PFtn5NtBbbUNbU9EAmIWF,Toto Falling In Between Live,8,0,False,0.197,0.769,2,-6.775,1,0.0557,0.00623,8.91e-05,0.521,0.137,171.414,322227,4
King Of The World - Live,1YTTp2NwCYsut6apD1Dd2d,TOTO,0PFtn5NtBbbUNbU9EAmIWF,Toto Falling In Between Live,7,0,False,0.412,0.917,9,-5.213,1,0.225,0.0704,0.0,0.917,0.317,76.541,332080,4
Pamela - Live,0pwzIqZ030X7SbUH5XrmWs,TOTO,0PFtn5NtBbbUNbU9EAmIWF,Toto Falling In Between Live,7,0,False,0.487,0.886,0,-4.899,1,0.0997,0.00866,2.46e-05,0.707,0.213,97.002,342480,4
Bottom Of Your Soul - Live,5CBe2079yv5jaPHXI0id0B,TOTO,0PFtn5NtBbbUNbU9EAmIWF,Toto Falling In Between Live,7,0,False,0.588,0.822,10,-6.74,0,0.0534,0.242,0.00018,0.938,0.276,126.685,424560,4
Caught In The Balance - Live,2OyXMYCBjxOg7d2JkWhOrY,TOTO,0PFtn5NtBbbUNbU9EAmIWF,Toto Falling In Between Live,6,0,False,0.442,0.906,2,-5.076,1,0.116,0.00113,8.72e-05,0.709,0.241,125.861,404200,4
