name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
System of Survival,0PWpenS4tZEHeOlS5Rt67L,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,25,0,False,0.768,0.706,10,-12.976,1,0.0446,0.131,0.0006,0.366,0.887,120.92,300360,4
Evil Roy,2yaAqcPkY4F5x7WsJPAfKX,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,13,0,False,0.721,0.698,10,-11.811,0,0.0448,0.201,0.00312,0.0681,0.629,115.102,292200,4
Thinking of You,6DOXo042sAORxIuZV67qKC,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,23,0,False,0.741,0.837,3,-12.953,1,0.0357,0.117,0.00194,0.127,0.88,116.124,281747,4
You and I - 1987 Version,44Uig6o96LfWwSB0uF7nuC,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,13,0,False,0.552,0.43,7,-15.001,1,0.0428,0.608,0.0,0.111,0.366,134.703,243467,4
New Horizons (Musical Interlude),6RUjIgvih3qPqlQZqEWODU,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,9,0,False,0.568,0.582,5,-16.285,0,0.0365,0.0291,0.597,0.0639,0.811,131.986,123400,4
Money Tight,25jcEg20Fd0r3jng8hjxsm,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,10,0,False,0.698,0.678,7,-12.777,1,0.047,0.0757,0.00426,0.108,0.814,108.098,276693,4
Every Now and Then,2q4CJqgmkZmnUlgcvjsWFo,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,54,0,False,0.649,0.359,8,-14.022,1,0.0325,0.596,0.0,0.072,0.44,111.81,262293,4
Touch the World,3VQxii8Fesp9uO52ZHmz0s,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,13,0,False,0.639,0.533,4,-11.269,1,0.0332,0.312,5.88e-05,0.0729,0.668,95.806,316587,4
Here Today and Gone Tomorrow,4bihHlov6hFdaRFoKwvcwh,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,12,0,False,0.515,0.447,4,-15.342,0,0.0557,0.771,1.35e-06,0.142,0.566,76.059,240267,4
Victim of the Modern Heart,74peeLh3WSfyRSSP86Fh6i,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Touch The World,11,0,False,0.724,0.745,8,-12.195,0,0.0338,0.166,7.09e-05,0.0717,0.908,111.882,228187,4
DISPO,7c8gbGEhFEMnLHOFO2gbUd,KAROL G,790FomKkXshlbRYZFtlgla,DISPO,45,0,True,0.842,0.626,0,-3.105,0,0.0472,0.435,0.0,0.127,0.621,93.994,193961,4
Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued,0yeiLZimqsJgh5zmRacywg,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,34,0,False,0.493,0.936,5,-3.863,1,0.0934,0.000696,3.5e-06,0.381,0.558,154.274,188533,4
Of All The Gin Joints In All The World,599uvz3hIe66Md7Hfk2NOI,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,34,0,False,0.432,0.94,0,-3.393,1,0.0599,0.00461,0.0,0.0709,0.71,172.132,191173,4
"Dance, Dance",5Xbx9mAWoTiLbMOMQofoE6,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,51,0,False,0.622,0.957,11,-3.176,0,0.131,0.00485,0.0,0.0863,0.517,114.471,180267,4
"Sugar, We're Goin Down",5h1Dfnx9YI3A3lCrTyVbuP,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,39,0,False,0.502,0.825,7,-4.759,1,0.0773,0.00852,0.0,0.13,0.598,161.949,229093,4
Nobody Puts Baby In The Corner,0duHXG9iQP2NZsJACpbFZv,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,34,0,False,0.525,0.931,0,-4.189,1,0.0543,0.000581,0.0,0.311,0.674,101.631,200747,4
I've Got A Dark Alley And A Bad Idea That Says You Should Shut Your Mouth (Summer Song),0goLTsTWQhZKJNSzF12I2Y,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,33,0,False,0.455,0.943,0,-3.784,1,0.0545,0.000988,0.0,0.125,0.455,154.082,190520,4
7 Minutes In Heaven (Atavan Halen),4lteuubnwiJzNnq30gki01,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,38,0,False,0.467,0.982,4,-3.299,1,0.0659,0.00068,1.05e-06,0.307,0.688,186.343,182707,4
Sophomore Slump Or Comeback Of The Year,1wtbYG4YhGox0lZZRDa9KH,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,33,0,False,0.573,0.899,11,-3.41,1,0.047,0.0066,0.0,0.217,0.567,133.001,203760,4
"Champagne For My Real Friends, Real Pain For My Sham Friends",3rS2J6Qvv0PLfmwPepzFSQ,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,32,0,False,0.441,0.958,0,-3.316,1,0.0956,0.000475,0.0,0.666,0.564,160.126,203827,4
I Slept With Someone In Fall Out Boy And All I Got Was This Stupid Song Written About Me,5A0UBoQaYh3Q4lYCObgiM3,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,34,0,False,0.398,0.957,11,-3.284,0,0.123,0.00157,0.0,0.845,0.637,196.193,211493,4
"A Little Less Sixteen Candles, A Little More ""Touch Me""",7lUkWJ4tBAovjDibEtcVt7,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,37,0,False,0.53,0.883,7,-3.603,1,0.0591,0.0064,0.0,0.321,0.704,133.084,169027,4
Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows),3ni6qGsTnioh5vlpYdj9A5,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,32,0,False,0.638,0.82,4,-4.749,0,0.0434,0.00373,0.0,0.701,0.431,126.019,207653,3
XO,6OxJmjdzeYP5EdnnP8vMnH,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,33,0,False,0.473,0.96,11,-3.175,0,0.0767,0.000597,0.0,0.113,0.374,131.446,220613,4
Snitches And Talkers Get Stitches And Walkers,0BIzDMGOblVrdoXQFmzdbV,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,43,0,False,0.523,0.993,4,-1.697,0,0.115,0.00234,0.0,0.294,0.424,103.663,170493,4
The Music Or The Misery,1Ho66qbcEziNWD0u6jhJiv,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,40,0,False,0.513,0.985,10,-3.219,1,0.135,0.000323,0.0,0.348,0.466,93.008,207893,4
My Heart Is The Worst Kind Of Weapon - Demo,65GNscwXweC13xtqCh0nj6,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,35,0,False,0.678,0.697,0,-5.032,1,0.0394,0.0465,0.0,0.07,0.553,122.072,202627,4
"Sugar, We're Goin Down - Patrick Stump Remix",1NnXZNKoClFjwFNzVbmtWm,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,25,0,False,0.687,0.878,7,-6.652,1,0.08,0.00406,1.48e-06,0.102,0.751,163.971,239720,4
"Dance, Dance - The Lindbergh Palace Remix",6vhMbQJnxSw1fMgVHRnAOm,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree Limited Tour Edition,23,0,False,0.698,0.757,11,-3.926,0,0.0768,0.0102,0.0,0.0986,0.928,124.961,208907,4
The Star Room,0XKY9XFuaI0VdM2m4r11jq,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,48,0,True,0.44,0.675,8,-5.879,1,0.186,0.593,7.43e-05,0.471,0.355,75.516,275283,4
Avian,5DNcUb4m3jC8Knkz0t42a2,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,48,0,True,0.548,0.689,7,-7.287,1,0.131,0.267,0.0,0.19,0.259,75.11,196756,4
I’m Not Real (feat. Earl Sweatshirt),1ntksaOoxI4D6hAVjESIuJ,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,47,0,True,0.474,0.688,1,-6.047,1,0.184,0.401,0.0,0.657,0.741,152.087,203400,4
S.D.S.,5iNKdxZ7j9Gge9kbifOsni,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,42,0,True,0.351,0.868,1,-4.645,1,0.483,0.229,0.0,0.156,0.29,186.666,184537,4
Bird Call,6F5afjjcdAXJdjHuGCo6KN,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,42,0,True,0.687,0.791,1,-8.626,1,0.26,0.225,0.00188,0.396,0.629,100.043,128720,4
Matches (feat. Ab-Soul),51I63p6gnbQhty1mlhvnME,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,43,0,True,0.707,0.738,10,-6.242,0,0.297,0.189,0.0,0.337,0.456,138.041,178411,4
I Am Who Am (Killin' Time) [feat. Niki Randa],0VY16z1dVA9wUTeEtB0MQo,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,45,0,True,0.368,0.619,4,-8.24,0,0.252,0.611,1.23e-06,0.145,0.181,75.81,301096,4
Objects in the Mirror,4O0xktTx6zrClJ7OPzMpDT,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,63,0,True,0.645,0.658,1,-6.625,1,0.0532,0.623,2.02e-05,0.107,0.19,77.021,259144,4
Red Dot Music (feat. Action Bronson),3G8xKBPsOgViF0V9ffwozx,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,53,0,True,0.537,0.686,5,-6.734,0,0.459,0.156,0.0,0.158,0.284,148.757,367931,4
Gees (feat. ScHoolboy Q),3QtvqDE3siGOPPZns8aLz8,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,46,0,True,0.622,0.661,1,-5.04,1,0.346,0.153,0.0,0.634,0.596,188.255,175672,4
Watching Movies,0T4kiQBWtwhr6OZVrT80a8,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,48,0,True,0.691,0.732,10,-5.458,0,0.285,0.145,0.0,0.392,0.312,135.274,220471,4
Suplexes Inside of Complexes and Duplexes,2R8dXjdGLvOQAqYgpQXBtl,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,41,0,True,0.405,0.754,7,-6.687,0,0.498,0.82,0.000131,0.106,0.474,80.06,167437,4
REMember,6yjekc5TcpS4zBVkRbY7zP,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,47,0,True,0.473,0.442,9,-10.807,1,0.112,0.0755,1.64e-05,0.119,0.0746,139.661,268366,4
Someone Like You,6x68G4xQBgQDQ5AQ6L6TsL,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,53,0,True,0.628,0.598,2,-5.483,1,0.119,0.0451,3.29e-06,0.119,0.0603,135.047,256424,4
Aquarium,0WZ2PLxrMuEOLqmjJ1NbwF,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,45,0,True,0.512,0.765,4,-7.379,0,0.171,0.388,0.0,0.639,0.415,142.147,278045,4
Youforia,6d8ynkdBYsFdX7xOxw3ZsV,Mac Miller,4LLpKhyESsyAXpc4laK94U,Watching Movies with the Sound Off,47,0,True,0.141,0.616,8,-6.234,1,0.0433,0.106,0.0,0.151,0.0872,180.696,241651,3
WORTH IT (feat. Don Toliver),08oo0eCDQZ9XC3zQR8q44y,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,WORTH IT (feat. Don Toliver),57,0,True,0.818,0.723,10,-5.037,0,0.0873,0.182,0.0,0.217,0.55,95.055,188333,4
Black Privilege,3BiWMGi0qRr8Exhy010K7H,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Black Privilege,44,0,True,0.493,0.976,6,-2.741,1,0.466,0.0382,0.0,0.947,0.574,79.077,171187,4
"She’s Gone, Dance On (Live From The Mews)",6kEQoXJQZnvJk4OB6VJMSm,Disclosure,6nS5roXSAGhTGr34W6n7Et,"She’s Gone, Dance On (Live From The Mews)",48,0,False,0.575,0.496,1,-9.071,0,0.0537,0.134,0.0146,0.238,0.505,115.95,310867,4
"She’s Gone, Dance On",7zplqhLHRm1xShiQzuy3pS,Disclosure,6nS5roXSAGhTGr34W6n7Et,"She’s Gone, Dance On (Live From The Mews)",41,0,False,0.534,0.943,1,-4.812,0,0.0496,0.000215,0.794,0.0929,0.376,134.004,226773,4
Together,5t6FrEOhDBQhDvY9hwPerz,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,LIFE'S A TRIP,50,0,True,0.613,0.439,8,-6.983,0,0.0276,0.893,7.57e-06,0.127,0.153,120.046,164577,4
Taking A Walk,6vSRW8utiYAdoCfJG2v86r,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,LIFE'S A TRIP,71,1,True,0.764,0.526,0,-6.381,0,0.0544,0.678,0.0,0.163,0.323,81.004,121680,4
Wish (feat. Trippie Redd) - Trippie Mix,0c0YHn3DIQLl1opsQDd9kO,Diplo,5fMUXHkw8R8eOP2RNVYEZX,LIFE'S A TRIP,70,1,True,0.565,0.819,9,-7.899,1,0.0668,0.232,0.0,0.111,0.682,94.011,176874,4
Missing My Idols,51dPQyVG0gSxrgybhR7Pxi,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,LIFE'S A TRIP,51,0,True,0.672,0.633,8,-7.459,0,0.358,0.056,0.0,0.164,0.536,85.081,146923,4
Forever Ever (feat. Young Thug & Reese LAFLARE),4bnq2OQUwACkp2vCEbY52g,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,LIFE'S A TRIP,53,0,True,0.69,0.424,0,-9.668,0,0.0393,0.396,0.0,0.14,0.39,90.047,237983,4
