name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
People Watching,4JeOesjcWWlprTAvucDSJX,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,People Watching,60,0,False,0.53,0.593,5.0,-7.286,1.0,0.0545,0.385,0.0,0.314,0.538,125.723,158537.0,4.0
MERCEDES,0tkgmjBMU6qSxolAKB3f2H,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,MERCEDES,63,0,True,0.547,0.619,3.0,-6.485,0.0,0.132,0.0951,2.62e-06,0.0716,0.519,76.285,233070.0,4.0
Hero - DubVision Remix,5m2o06OAVtZ7cvjjrbK7nc,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,Hero (Remixes),40,0,False,0.706,0.847,9.0,-6.829,0.0,0.0449,0.00044,0.0323,0.34,0.0972,127.015,155906.0,4.0
Hero - Space Ducks Remix,0Jn83ZzVbLk0tT3wr3yUKJ,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,Hero (Remixes),28,0,False,0.736,0.783,9.0,-5.08,1.0,0.299,0.0918,0.0,0.173,0.52,129.976,178615.0,4.0
Little Friend,3kdxTeWzlGZsqscvZv7LST,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,34,0,False,0.259,0.854,5.0,-3.951,1.0,0.18,0.000531,0.167,0.361,0.455,88.057,228960.0,4.0
Pusher,3ZPorN3UTrgzHlOa0sUmSz,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,30,0,False,0.437,0.892,4.0,-4.624,1.0,0.0605,0.000167,0.000966,0.22,0.589,96.907,240707.0,4.0
Detangler,0T2aEvC7xKJGFfolTP6Us3,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,30,0,False,0.496,0.918,2.0,-4.68,1.0,0.143,7.17e-05,0.00168,0.0858,0.436,93.749,221027.0,4.0
Curb,5WTvU90siNobGVkxIw5YVq,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,32,0,False,0.35,0.632,7.0,-8.458,1.0,0.0563,0.00723,0.112,0.119,0.356,109.141,291507.0,4.0
Where?,1baUllYZ34KQR77RhuOzIm,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,32,0,False,0.404,0.84,7.0,-5.516,1.0,0.0682,8.97e-05,0.001,0.107,0.206,120.135,267160.0,4.0
Falls Back On,0IY3BbQMVDFS98SGvr0WdZ,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,29,0,False,0.246,0.937,2.0,-3.72,1.0,0.166,4.71e-05,2.85e-06,0.084,0.449,173.879,177440.0,1.0
Sea Groove,5BPD7iddZVz6YaFWKAyuYl,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,27,0,False,0.341,0.888,7.0,-4.919,0.0,0.343,8.69e-05,0.000621,0.0862,0.605,121.913,238000.0,4.0
Fly,3ebfyAxKASU741eS39BR5n,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,31,0,False,0.368,0.795,9.0,-5.039,1.0,0.0475,0.00386,2.86e-05,0.147,0.603,143.389,173267.0,4.0
Just For,6B4ESsJyLnhMvmvxFaI8hd,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,29,0,False,0.475,0.94,5.0,-5.783,0.0,0.218,3.45e-05,0.00226,0.261,0.638,114.181,234000.0,4.0
Left,2snxTOhDsffe67cJTNTwbj,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,28,0,False,0.234,0.941,7.0,-4.641,1.0,0.23,2.14e-05,0.209,0.357,0.284,120.006,243400.0,4.0
Window Shopper,4ChVst4MwDmUFKYu5Ifdgv,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,27,0,True,0.479,0.928,7.0,-4.381,0.0,0.138,1.95e-05,0.0511,0.308,0.604,86.29,222600.0,4.0
I Don't Have,3iKO4CPAHJY9mFMq2n5JCg,Nickelback,6deZN1bslXzeGvOLaLMOIF,Curb,28,0,False,0.42,0.954,11.0,-4.712,0.0,0.193,5.98e-05,0.000963,0.195,0.358,118.208,246000.0,4.0
"The Best of My Love - Live at the Millennium Concert, Staples Center, Los Angeles, CA, 12/31/1999; 2018 Remaster",0IHXn6HxbnJLNerjFe7gZK,Eagles,0ECwFtbIWEVNwjlrfc6xoL,"The Best of My Love (Live at the Millennium Concert, Staples Center, Los Angeles, CA, 12/31/1999) [2018 Remaster]",13,0,False,0.679,0.642,0.0,-7.317,1.0,0.0235,0.236,4.56e-05,0.708,0.541,90.938,306747.0,4.0
Lyin' Eyes - 2013 Remaster,5uY2kYTiSQ5IJMIRtL5Ytz,Eagles,0ECwFtbIWEVNwjlrfc6xoL,"The Best of My Love (Live at the Millennium Concert, Staples Center, Los Angeles, CA, 12/31/1999) [2018 Remaster]",12,0,False,0.668,0.672,7.0,-9.752,1.0,0.0248,0.203,0.0278,0.164,0.867,132.68,381999.0,4.0
Take It to the Limit - 2013 Remaster,1UuGxAeu4wxowSntsDBIEi,Eagles,0ECwFtbIWEVNwjlrfc6xoL,"The Best of My Love (Live at the Millennium Concert, Staples Center, Los Angeles, CA, 12/31/1999) [2018 Remaster]",11,0,False,0.425,0.423,11.0,-8.795,1.0,0.0239,0.0916,0.000653,0.132,0.448,91.282,287091.0,3.0
Dance With The Devil,45wa8hJ0kmnoFHe3Q2b7wD,Blxst,4qXC0i02bSFstECuXP2ZpL,Dance With The Devil,59,0,False,0.799,0.574,9.0,-7.853,0.0,0.261,0.6,0.0,0.245,0.812,111.988,210805.0,4.0
Risk Taker,4uOqZfXauftFzi8T54tX5G,Blxst,4qXC0i02bSFstECuXP2ZpL,Dance With The Devil,42,0,True,0.803,0.68,11.0,-4.912,0.0,0.0902,0.125,0.00201,0.115,0.597,99.926,223190.0,4.0
The Hurting,0CpBiDWgrVau4bGJbkQ73R,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,The Hurting,41,0,False,0.59,0.882,6.0,-5.677,1.0,0.0387,0.194,0.241,0.123,0.856,145.971,256467.0,4.0
Mad World,0Qv7xi6uPSqH2k82tOkGSt,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,The Hurting,68,1,False,0.628,0.907,4.0,-6.047,1.0,0.0412,0.0471,0.0579,0.0635,0.954,118.724,215400.0,4.0
Pale Shelter - 2nd Single Version,0Xam0zVac3hKWWN4OQ5Gdr,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,The Hurting,57,1,False,0.555,0.875,0.0,-5.287,1.0,0.0335,0.0307,0.00524,0.46,0.559,118.642,273893.0,4.0
Ideas As Opiates,7mNVlIdv0lRdnMxEJsYJGt,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,The Hurting,32,0,False,0.597,0.291,6.0,-12.059,0.0,0.039,0.854,0.0701,0.11,0.402,169.44,225933.0,4.0
Memories Fade,4sYvvnzal0yQJ8qGEJeR3M,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,The Hurting,37,0,False,0.613,0.497,4.0,-7.986,0.0,0.0329,0.458,0.00247,0.091,0.38,133.509,303867.0,4.0
Suffer The Children,0cMqqFb2pW1eEot6cr4ej9,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,The Hurting,38,0,False,0.561,0.832,0.0,-5.5,1.0,0.0432,0.394,0.89,0.61,0.334,128.207,230333.0,4.0
