name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Butterflies (feat. AURORA),1dWUBCoztAMZcqec1CAE6z,Tom Odell,2txHhyCwHjUEpJjWrEyqyX,Butterflies (feat. AURORA),65,1,False,0.326,0.157,4,-16.287,0,0.0415,0.971,0.138,0.191,0.3,178.711,130667,4
Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,4fUKE8EULjQdHF4zb0M8FO,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),58,0,False,0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513,122893,4
With A Little Help From My Friends - Remastered 2009,2RnPATK99oGOZygnD2GTO6,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),64,0,False,0.705,0.515,4,-9.343,1,0.0337,0.365,0.0,0.389,0.803,112.035,164107,4
Lucy In The Sky With Diamonds - Remastered 2009,25yQPHgC35WNnnOUqFhgVR,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),65,0,False,0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,208467,1
Getting Better - Remastered 2009,3LtOmWpTXLhilL5odoKysR,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),51,0,False,0.632,0.471,0,-7.887,1,0.0348,0.313,5.08e-06,0.0712,0.764,121.672,168120,4
Fixing A Hole - Remastered 2009,3pKKxkeB1pOUMHwWBmKc3Y,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),51,0,False,0.469,0.507,0,-8.917,0,0.0451,0.382,0.0,0.0783,0.619,112.984,156827,4
She's Leaving Home - Remastered 2009,3PjMtNzwhDHqxoKudm6GvF,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),54,0,False,0.381,0.214,4,-11.629,1,0.0337,0.944,0.0,0.106,0.393,127.581,215160,3
Being For The Benefit Of Mr. Kite! - Remastered 2009,6W35n1UlkvqhfMZstB4BXs,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),50,0,False,0.526,0.413,0,-9.865,1,0.0446,0.338,0.0,0.0992,0.71,111.874,157533,4
Within You Without You - Remastered 2009,3Umg8CDhO8dOSj7yBTInYb,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),49,0,False,0.352,0.479,6,-9.965,1,0.0338,0.339,0.000353,0.486,0.354,126.166,304667,4
When I'm Sixty Four - Remastered 2009,1NrbnHlR2BFREcyWXHIHip,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),61,0,False,0.704,0.241,1,-13.258,1,0.0476,0.625,2.8e-05,0.0868,0.661,140.411,157667,4
Lovely Rita - Remastered 2009,6h9W5FxX4E9lUFsyq8j1AD,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),50,0,False,0.61,0.471,8,-9.151,0,0.0261,0.0634,0.0,0.118,0.63,87.379,162093,4
Good Morning Good Morning - Remastered 2009,0xIuNHHcKI1JDuBPlSwzb1,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),47,0,False,0.542,0.618,2,-8.876,1,0.139,0.0858,0.0,0.772,0.93,121.849,161227,3
Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009,42ocGQCOT0xYtV3f5kJDsD,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),48,0,False,0.653,0.889,0,-8.006,1,0.0453,0.0061,0.589,0.892,0.879,118.773,79067,4
A Day In The Life - Remastered 2009,0hKRSZhUGEhKU6aNSPBACZ,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),61,0,False,0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,337413,4
The Shape I'm Takin',4UEMZFRrxVUkuMVaHhWoKQ,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,The Shape I'm Takin',50,0,False,0.472,0.783,7,-7.508,0,0.0523,0.0111,0.000808,0.134,0.784,141.07,215366,4
A Year Ago,3DBJE1Zndql25OGUQSv7aD,James Arthur,4IWBUUAFIplrNtaOHcJPRM,A Year Ago,68,0,False,0.548,0.474,8,-8.743,1,0.0446,0.587,0.0,0.121,0.261,119.986,170830,4
Too Rich For The Bitch,0rkzHjL6NnDnRic4qccG12,50 Cent,3q7HBObVc0L8jNeTe5Gofh,Too Rich For The Bitch,55,0,True,0.848,0.405,10,-7.615,0,0.293,0.265,0.0,0.131,0.314,128.019,181000,4
Choppa (with Lil Baby & Rvssian),2PY7w56NZdvh7YhBxfT4pE,Byron Messia,3IDfJpj4YVkaBl7Dd52Pxv,Choppa (with Lil Baby & Rvssian),69,1,True,0.785,0.619,3,-5.42,0,0.106,0.322,0.0,0.0813,0.51,103.031,173246,4
Never Gonna Not Dance Again - Sam Feldt Remix,1U3VkqNBorp6hxLoM6JlQJ,P!nk,1KCSPY1glIKqW2TotWuXOR,Never Gonna Not Dance Again (Sam Feldt Remix),51,0,True,0.716,0.758,10,-5.895,1,0.111,0.0336,1.33e-06,0.449,0.493,123.947,167419,4
Light Switch - Acoustic,42nDnUAPjhZFlj5wt2BjJm,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Light Switch (Acoustic),43,0,False,0.748,0.407,6,-6.26,1,0.0656,0.745,0.0,0.163,0.947,91.974,186296,4
Light Switch,36PM3NBxWiTwhEq96dTxkc,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Light Switch (Acoustic),29,0,False,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,4
Distorted Records,57q6BgYP4gN6hPQViCB3um,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,TESTING,53,0,True,0.655,0.869,1,-4.342,0,0.212,0.141,2.32e-05,0.312,0.0818,135.809,140133,4
"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,TESTING,59,0,True,0.428,0.754,5,-6.416,0,0.179,0.3,0.0,0.136,0.394,125.948,315773,4
Tony Tone,52eYVUkFTOVozbVFIaFrnV,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,TESTING,54,0,True,0.512,0.783,1,-4.013,1,0.269,0.139,0.0,0.0831,0.33,69.88,208373,4
Fukk Sleep (feat. FKA twigs),1AqemxWsT0iGg5Lvkm16Bt,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,TESTING,64,0,True,0.798,0.412,2,-9.305,1,0.36,0.443,7.43e-05,0.219,0.304,135.959,192973,4
Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,TESTING,81,1,True,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040,4
