name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Jungle - Arcando Remix,3tFq8IZqLaqnZO0rxbcanH,Alok,0NGAZxHanS9e0iNHpR8f2W,Jungle (Remixes),56,0,False,0.582,0.87,1,-3.805,0,0.0595,0.0461,1.19e-05,0.126,0.15,170.17,163846,4
Jungle - TELYKAST Remix,4WRpjpQXCVNBNL67A9HZWX,Alok,0NGAZxHanS9e0iNHpR8f2W,Jungle (Remixes),34,0,False,0.587,0.848,6,-6.293,0,0.0437,0.00204,0.0198,0.26,0.103,139.995,188636,4
Jungle - Pontifexx Remix,3qmJiCEwfqwhM8zZH9JhNl,Alok,0NGAZxHanS9e0iNHpR8f2W,Jungle (Remixes),26,0,False,0.552,0.91,1,-7.288,0,0.164,0.0394,3.93e-05,0.392,0.401,140.038,154471,4
Jungle - Dr Phunk Remix,6jxDJ66Juvu05NWd5N75HS,Alok,0NGAZxHanS9e0iNHpR8f2W,Jungle (Remixes),25,0,False,0.536,0.806,1,-4.69,0,0.0527,0.005,0.0,0.14,0.532,149.979,179506,4
Jungle - Acoustic Version,321XTMs0b4mloxKzqLGvQB,Alok,0NGAZxHanS9e0iNHpR8f2W,Jungle (Remixes),24,0,False,0.648,0.337,0,-6.831,0,0.0268,0.9,0.0,0.14,0.443,135.929,174170,4
A Little Story (Intro),67xjmxmS3h9OUkPrxvBYwG,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,5,0,False,0.807,0.449,3,-11.387,1,0.86,0.39,0.0,0.402,0.825,84.563,68587,4
Go Girl,6Ksb7nVVaNWKyuLzPfdyZD,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,37,0,False,0.986,0.62,8,-6.491,1,0.257,0.134,1.03e-05,0.101,0.804,114.993,229613,4
Dukey Love,5yTLW09nAOWkgRyXVtUNnU,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,7,0,False,0.881,0.604,1,-4.658,1,0.206,0.0542,0.0,0.277,0.394,97.064,225533,4
I Don't See 'Em,2jmwNDqrejnkgp5ym0G084,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,6,0,False,0.775,0.737,6,-3.692,0,0.307,0.0316,0.0,0.0861,0.783,88.987,239587,4
Midnight,18NWhqD5aHoBjFPLVkSLi3,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,15,0,False,0.656,0.761,9,-7.486,0,0.0776,0.0273,0.0,0.208,0.701,112.974,212467,4
Ying & The Yang,1piFMQYszI7O89FJzpLH6v,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,7,0,False,0.886,0.831,6,-4.098,1,0.269,0.00722,2.69e-06,0.119,0.564,115.061,207507,4
The Anthem,6TVhP2a7ESba4pR5ePflRw,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,56,0,False,0.791,0.782,10,-4.012,0,0.247,0.00446,4.8e-06,0.267,0.897,123.975,245000,4
The Truth (Interlude),4Sr63BLgPmtR5ObubRUu3c,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,5,0,False,0.865,0.373,6,-9.083,1,0.745,0.667,0.0,0.208,0.851,110.695,54853,4
Candyman,369yTIH37BRKZQaYjfUcNE,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,6,0,False,0.757,0.93,1,-3.082,1,0.137,0.167,0.0,0.0694,0.506,135.057,191267,4
Sticky Icky,17HP1NixvLsOeRtNKFdIOK,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,9,0,False,0.785,0.864,1,-4.816,1,0.211,0.0297,0.0,0.261,0.868,148.037,236560,4
My Life,3CA09ZZswdaC8AJywTL4al,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,7,0,False,0.732,0.439,1,-4.988,1,0.0373,0.163,0.0,0.174,0.0926,86.997,224707,4
Secret Admirer,3y73SqnvXDPUtolNbyE1OI,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,16,0,False,0.693,0.599,9,-5.971,1,0.263,0.417,0.0,0.0963,0.632,147.886,198173,4
Get Up/Levantate,4quiG8lgbti43NtxIHk9j5,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,9,0,False,0.857,0.563,11,-6.615,0,0.117,0.141,0.0,0.655,0.667,110.048,197507,4
Fuego (DJ Buddha Remix),7BZArEASKllzLqjD7vEnhd,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,12,0,False,0.891,0.655,1,-6.004,1,0.155,0.0431,0.00103,0.0637,0.61,135.055,229373,4
Stripper Pole (Remix),3Y87BdTnGXJP43KzuKBWrv,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,6,0,False,0.776,0.592,7,-7.866,0,0.217,0.0992,0.0,0.161,0.778,128.012,236507,4
Un Poquito,7eOYuu4HEUngLMZErsHTLF,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,6,0,False,0.769,0.666,11,-5.496,1,0.0404,0.0459,0.0,0.116,0.576,112.979,222880,4
Tell Me (Remix),1HrxDbixedFJ2uhDMDqizv,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,6,0,False,0.66,0.553,8,-8.398,1,0.0575,0.0292,0.0,0.22,0.35,134.077,274000,4
Mr. 305 (Outro),55uBeP3fZERs4TboGZhbHm,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift - Clean,5,0,False,0.619,0.648,4,-7.836,0,0.601,0.633,0.0,0.268,0.907,72.849,43800,5
Deuces (feat. Tyga & Kevin McCall),6wN4nT2qy3MQc098yL3Eu9,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),68,0,True,0.692,0.736,1,-5.109,1,0.11,0.0324,0.0,0.0787,0.217,73.987,276560,4
Up To You,3OqX0Aw2U2ptIbOF4uCLEG,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),52,0,False,0.722,0.727,1,-3.374,1,0.0508,0.166,0.0,0.177,0.656,120.04,247960,4
No BS (feat. Kevin McCall),6P3cUSAoT4EeMxVgWVdBra,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),54,0,True,0.426,0.612,1,-6.359,0,0.0567,0.12,0.0,0.119,0.106,172.171,247933,4
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),3hsmbFKT5Cujb5GQjqEU39,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),70,0,True,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587,4
She Ain't You,3dhvQUA0NyrAea4vQ7X6Gn,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),61,0,False,0.634,0.716,2,-6.502,1,0.128,0.0341,0.0,0.0877,0.619,91.039,248107,4
Say It With Me,5fPGLuEavM2mo3LF7aAs1b,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),35,0,False,0.453,0.798,6,-6.234,0,0.0931,0.000345,0.0,0.0887,0.707,122.087,181840,4
Yeah 3x,2QtxlzvSBONjs1bDC34ixs,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),67,0,True,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,241667,4
Next To You (feat. Justin Bieber),7gd01LMH2gBcoDngSt8sq9,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),69,0,False,0.67,0.676,8,-4.725,1,0.037,0.0201,0.0,0.11,0.349,114.974,265813,4
All Back,1nUVjDtfeQlfj1Q527JWVb,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),46,0,False,0.653,0.81,10,-5.449,1,0.0905,0.193,1.98e-06,0.357,0.417,145.918,266840,4
Wet The Bed (feat. Ludacris),2xRGPubKBTHX6iyrpQvtCy,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),66,0,False,0.58,0.66,6,-7.405,0,0.0429,0.0166,0.0,0.174,0.411,123.801,266307,4
Oh My Love,263kdHA4MdeXc74TZjs0ME,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),37,0,True,0.68,0.857,0,-5.66,1,0.0562,0.00258,0.0,0.0671,0.73,134.058,284987,4
Should've Kissed You,2heln0PA9q54ngSUjsPnvg,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),52,0,False,0.658,0.642,2,-7.515,1,0.0493,0.222,0.0,0.357,0.556,93.011,264680,4
Beautiful People,0iSaO7CfL9NgXdM8Meu2ul,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),61,0,False,0.417,0.806,5,-5.339,0,0.16,0.0703,0.00637,0.0841,0.545,127.887,226773,4
Bomb (feat. Wiz Khalifa),6FDAKmWbLd4J8jzrQrFVZJ,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),34,0,True,0.602,0.749,0,-4.825,1,0.084,0.128,1.13e-06,0.337,0.194,168.038,213373,4
Love The Girls (feat. Eva Simons),6XtOIRHdcWAexmybuNvTkn,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,F.A.M.E. (Expanded Edition),31,0,True,0.583,0.698,4,-4.124,1,0.0625,0.000264,0.00714,0.138,0.508,170.088,191533,4
