name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
How Far I'll Go,3fpsWD7LAuVuYULjM7hrlD,Disney Peaceful Piano,5lmSBamD6zMcpHPqPpwmwN,Disney Instrumentals: Moana,20,0,False,0.492,0.102,4,-24.108,1,0.0622,0.996,0.962,0.0745,0.0895,73.418,189449,4
Where You Are,6bbPA4OtxpJieDFXuK55zu,Disney Peaceful Piano,5lmSBamD6zMcpHPqPpwmwN,Disney Instrumentals: Moana,17,0,False,0.549,0.101,4,-25.125,1,0.0904,0.995,0.959,0.101,0.224,72.464,183476,4
We Know the Way,64iupNOxeJuaWD8ddqxRQP,Disney Peaceful Piano,5lmSBamD6zMcpHPqPpwmwN,Disney Instrumentals: Moana,17,0,False,0.618,0.141,4,-22.702,1,0.0639,0.994,0.948,0.117,0.249,76.854,190778,4
Know Who You Are,0Bt3dLZb9sUkPwjVHm6lLq,Disney Peaceful Piano,5lmSBamD6zMcpHPqPpwmwN,Disney Instrumentals: Moana,17,0,False,0.631,0.0779,2,-21.761,1,0.0888,0.991,0.942,0.134,0.311,82.84,117002,4
How Far I'll Go,0Q9QSysPmfO1bMIs3HfWXV,Disney Peaceful Guitar,3oqzxUlHhjJ7auI4dVujKX,Disney Instrumentals: Moana,17,0,False,0.383,0.389,4,-9.04,1,0.0392,0.809,0.586,0.109,0.181,168.034,195120,4
Where You Are,2jGIxupFaYvJrpb7snMLWd,Disney Peaceful Guitar,3oqzxUlHhjJ7auI4dVujKX,Disney Instrumentals: Moana,17,0,False,0.713,0.411,4,-10.826,1,0.0449,0.887,0.256,0.109,0.595,117.905,203647,4
How Far I'll Go,3WJjA6KQwWaGaXGqz4XxsP,Disney Peaceful Strings,1kjDZ3RgSHfx5VES0rF6e0,Disney Instrumentals: Moana,16,0,False,0.18,0.335,4,-9.521,1,0.0339,0.976,0.784,0.282,0.157,167.577,160523,4
I Am Moana (Song of the Ancestors),0xBjvlUfMTuzd0BiVbrzjM,Disney Peaceful Ambient,6aA9df0i0FwAwW8VWLiKFv,Disney Instrumentals: Moana,17,0,False,0.508,0.0218,9,-25.95,1,0.0401,0.994,0.86,0.0811,0.0936,66.717,222901,5
How Far I'll Go,3Pb7ULg7fXILi37EdBK5K3,Disney Peaceful Ambient,6aA9df0i0FwAwW8VWLiKFv,Disney Instrumentals: Moana,17,0,False,0.45,0.0269,4,-27.146,1,0.036,0.992,0.849,0.0883,0.0871,68.626,192299,4
Where You Are,4Wg3ySaUv7Uly9senRp7Jl,Disney Peaceful Ambient,6aA9df0i0FwAwW8VWLiKFv,Disney Instrumentals: Moana,16,0,False,0.529,0.0684,4,-20.626,1,0.0525,0.992,0.792,0.0795,0.306,172.21,223195,4
We Know The Way,15FNWkM1tz8QdFWZ3x9xnA,Disney Peaceful Ambient,6aA9df0i0FwAwW8VWLiKFv,Disney Instrumentals: Moana,15,0,False,0.433,0.0236,9,-26.341,1,0.0332,0.988,0.904,0.0964,0.234,80.002,143505,4
You're Welcome,4na64l6sg7qxnmbi4cESTa,Disney Ukulele,2L8azGZexr4bN58bhEB7wm,Disney Instrumentals: Moana,16,0,False,0.811,0.336,5,-10.368,1,0.175,0.978,0.886,0.103,0.597,135.22,163200,4
How Far I'll Go,670n3gBffrtIOX3YYZJ7bx,Disney Ukulele,2L8azGZexr4bN58bhEB7wm,Disney Instrumentals: Moana,15,0,False,0.545,0.274,4,-9.267,1,0.214,0.988,0.85,0.0995,0.331,167.459,147136,4
Corazón (Feat. Bomba Estéreo),4fUoX5rgq5Ep2cCVxAeBeh,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Corazón (Feat. Bomba Estéreo),60,1,False,0.795,0.721,1,-5.359,1,0.0885,0.0731,0.00668,0.182,0.346,112.033,157503,4
Love Bites (Feat. Tove Lo and SG Lewis),3iQHuV6Zzuwos74mZaDYpZ,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Corazón (Feat. Bomba Estéreo),39,0,True,0.761,0.655,6,-6.474,0,0.0417,0.024,4.68e-05,0.123,0.753,128.026,167024,4
Wings Of Time - From the Motion Picture Dungeons & Dragons: Honor Among Thieves,6FzhHrUtyl7jWFccWxNFSS,Tame Impala,5INjqkS1o8h1imAzPqGZBb,Wings Of Time (From the Motion Picture Dungeons & Dragons: Honor Among Thieves),48,0,False,0.652,0.802,2,-5.684,1,0.044,0.01,0.00334,0.118,0.446,127.967,168787,4
Intro: Boy Meets Evil,1hlT8F0X27uf3fpOWawjbY,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,55,0,False,0.573,0.89,5,-3.53,0,0.214,0.0212,0.0,0.132,0.242,130.251,121771,4
Blood Sweat & Tears,2u54HNQamwFuOMLSuhSRom,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,70,0,False,0.584,0.885,0,-3.571,0,0.104,0.0244,0.0,0.357,0.605,92.9,217052,4
Begin,0bGJHUPR6ems9tzIljlPFR,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,57,0,False,0.566,0.842,9,-5.222,0,0.0442,0.00357,0.000253,0.141,0.308,131.05,229740,4
Lie,1nWB8isqs2tviWk20G5pow,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,63,0,False,0.541,0.779,6,-5.581,0,0.033,0.00338,0.0,0.177,0.501,94.069,215753,3
Stigma,3LTwMQ9kkn5VVhP3jipBlR,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,62,0,False,0.566,0.475,0,-5.556,0,0.089,0.148,0.0,0.139,0.335,136.442,216063,4
First Love,1UeVC9gDeHxwlWOQyQJerj,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,53,0,False,0.545,0.74,8,-5.997,0,0.308,0.364,0.0,0.164,0.671,86.842,189795,4
Reflection,6O7358UPKsUumzjumFxVtp,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,50,0,False,0.555,0.607,2,-7.991,1,0.085,0.0135,1.59e-06,0.2,0.273,73.997,233917,4
MAMA,51hIGgLnT8s6gEzjVqKlEF,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,53,0,False,0.543,0.739,5,-4.818,0,0.232,0.000226,2.14e-05,0.0816,0.466,185.832,212275,4
Awake,3gxNkvcP8scSzL6mGznTn3,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,59,0,False,0.35,0.498,3,-6.589,1,0.0332,0.023,1.99e-06,0.269,0.34,142.803,226161,4
Lost,2So2zLatKtnIP0cy3a4Fn0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,57,0,False,0.547,0.838,9,-4.157,0,0.0544,0.000374,0.0,0.0562,0.47,85.018,241787,4
BTS Cypher 4,4cTSnpyaIR1qGaTOLJunDM,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,60,0,False,0.817,0.797,1,-4.395,0,0.0839,0.00533,7.77e-06,0.0551,0.361,119.978,294463,4
Am I Wrong,7BFVLQASwcGrxEPsz1teIW,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,54,0,False,0.76,0.834,6,-4.992,1,0.0494,0.00125,1.07e-05,0.0868,0.679,107.988,213082,4
21st Century Girl,52d5NT69mkmr6WzvQJ9vHr,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,60,0,False,0.716,0.906,2,-3.539,1,0.0719,0.00424,0.0,0.0547,0.763,101.029,192597,4
2! 3!,3KVOfGrYVjoP1w8T2HVltm,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,58,0,False,0.442,0.928,7,-4.096,1,0.207,0.0257,0.0,0.1,0.601,169.847,272537,4
Interlude: Wings,6dNOlenVY8vp29pkMZOd7c,BTS,3Nrfpe0tUJi4K4DXYWgMUX,Wings,54,0,False,0.638,0.851,11,-3.042,0,0.0663,0.0102,0.0,0.114,0.6,124.992,144314,4
Qué Hiciste,6jGH911Nz9lPCSK9pd4tVQ,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Como Ama Una Mujer,43,0,False,0.641,0.659,2,-7.149,0,0.0857,0.541,6.02e-06,0.162,0.628,116.148,297573,4
