name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Keep Going Up (with Nelly Furtado & Justin Timberlake),0MBRKCgePXewM1iBQiPn7Q,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,Keep Going Up,53,1,False,0.817,0.642,6,-4.176,0,0.0358,0.171,3.02e-05,0.269,0.793,120.01,174223,4
Turn Up The Sunshine - From 'Minions: The Rise of Gru' Soundtrack,5FH5U5zlicxKUXK6DruWKM,Diana Ross,3MdG05syQeRYPPcClLaUGl,Turn Up The Sunshine (From 'Minions: The Rise of Gru' Soundtrack),48,1,False,0.776,0.676,11,-5.007,1,0.0511,0.114,3.29e-06,0.0687,0.774,110.017,229611,4
Intro: The Most Beautiful Moment in Life,7HhZAKSvFWz4bT5jsZLPeq,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,49,0,False,0.36,0.97,0,-4.422,0,0.535,0.236,0.0,0.074,0.257,87.12,123033,1
I Need U,3wQnyXNFXNUEOBt1pb4urq,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,69,0,False,0.478,0.88,5,-3.097,0,0.0739,0.0213,0.0,0.24,0.707,158.356,210987,4
Hold Me Tight,2SKBwYW23iHoB7CrYSeyC9,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,59,0,False,0.622,0.728,6,-5.111,1,0.286,0.0511,0.0,0.171,0.394,139.994,274992,4
Skit: Expectation!,2giNwwft9s8E5Or8N0olgc,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,42,0,False,0.635,0.167,9,-21.117,0,0.665,0.893,0.0,0.501,0.712,100.544,147694,3
Dope,7jPCPDYoiaKeK7cgNGpIzq,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,65,0,False,0.595,0.89,10,-3.109,0,0.245,0.0486,0.0,0.32,0.62,154.071,240021,4
Boyz with Fun,1sz4drpDPpHVrPUgnXGaNn,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,58,0,False,0.704,0.96,1,-2.606,0,0.192,0.0808,0.0,0.383,0.751,116.024,244156,4
Converse High,6ZITsss1URNOIKhniylpBP,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,57,0,False,0.724,0.793,1,-3.982,1,0.0895,0.0597,0.0,0.201,0.817,98.003,209715,4
Moving On,0jo4304s0u51JHHCv7it9K,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,51,0,False,0.684,0.914,0,-3.199,1,0.204,0.0128,0.0,0.0543,0.929,159.996,292569,4
Outro: Love Is Not Over,0hwev90tfswBoZmgKnJ9F8,BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Most Beautiful Moment in Life Pt.1,52,0,False,0.719,0.335,2,-8.085,1,0.06,0.632,0.0,0.131,0.218,105.062,143863,4
Love Don't Cost a Thing,1fgvJXlcZ7uIddMpqsqw0L,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,66,0,False,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221227,4
I'm Real,3tnxGMetnz5YVivUWJJ8ay,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,43,0,False,0.875,0.843,7,-3.772,1,0.0368,0.00469,0.00381,0.106,0.733,110.792,297973,4
Play,7fFCnttacpotkyhTOxKv14,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,52,0,True,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,211493,4
Walking On Sunshine,6BqemgZaWt7VQxCU7dHrcj,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,30,0,False,0.652,0.895,1,-5.318,1,0.0451,0.0443,0.000281,0.195,0.624,143.777,225800,4
Ain't It Funny,6J8vBmsokURohC3UygqYOH,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,57,0,False,0.711,0.87,0,-4.513,0,0.0484,0.0804,0.000306,0.138,0.569,99.843,245360,4
Cariño,57Coopi4KriNAIdBzCOVY1,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,32,0,False,0.791,0.951,10,-4.118,0,0.0273,0.106,0.0534,0.0454,0.893,115.784,255133,4
Come Over,11y6pGsIo9BbsotNAGHjO9,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,24,0,False,0.663,0.463,8,-10.031,0,0.045,0.223,1.51e-05,0.0717,0.591,127.776,292027,4
We Gotta Talk,3HsrcX8pSr7NCxYhfrtczZ,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,23,0,False,0.783,0.896,5,-3.942,1,0.0892,0.0253,0.00047,0.112,0.841,132.688,245667,4
That's Not Me,7BY7e8RE2XPFfZ7qnB2mSb,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,23,0,False,0.609,0.845,4,-5.612,0,0.0824,0.0311,0.0002,0.0931,0.204,138.833,271067,4
Dance With Me,0Grh6sxPOqDOVJyTJV3sVg,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,24,0,False,0.809,0.818,1,-3.432,0,0.0373,0.0334,0.00264,0.196,0.632,109.821,231800,4
Secretly,55KiH7trhaYSrS2HNtDVr0,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,22,0,False,0.711,0.196,3,-11.585,0,0.038,0.803,0.0,0.0724,0.272,125.131,264827,4
I'm Gonna Be Alright,3mpLAhFWyJY2TZKCfTMqAP,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,32,0,False,0.699,0.801,1,-5.968,1,0.0627,0.00724,0.0,0.0424,0.791,91.821,223267,4
That's The Way,2DVKtgf415MQv7OOXwVec9,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,J.Lo,22,0,False,0.798,0.883,4,-2.918,0,0.042,0.161,0.0108,0.0734,0.711,100.92,232693,4
