name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Welcome to Walkerworld,7oI6UCSrFERRlBBSKII7mo,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,47,0,False,0.528,0.808,11,-6.732,0,0.0354,0.0479,0.205,0.106,0.102,127.989,166650,4
Heart over Mind,5jiDsY3XhlJ7TsByrQ4npm,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,59,0,False,0.631,0.738,4,-3.442,0,0.0278,0.000473,5.42e-06,0.182,0.365,117.011,189392,4
Hero,7rFuXulG4qi129VYAREBf2,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,60,0,False,0.594,0.732,5,-7.073,1,0.0299,0.0298,1.33e-05,0.213,0.0964,126.039,175271,4
Spectre 2.0,41B5y1onwPLsVQk8xbJeRw,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,49,0,False,0.505,0.603,9,-6.319,0,0.187,0.0377,2.88e-05,0.688,0.565,173.889,176580,4
"Better Off (Alone, Pt. III)",0SML6wWerD0yI2Xd4OUC1R,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,74,0,False,0.507,0.692,9,-5.199,0,0.0453,0.0304,0.0,0.151,0.375,129.803,151703,4
Endless Summer,3zbeIDDhJ1kwJ01GkM3Egb,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,51,0,True,0.587,0.804,6,-5.594,1,0.0436,0.00263,0.0,0.0724,0.389,124.063,187041,4
Born to Ride,40ShO807auZOwQMvbKhZcr,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,45,0,False,0.611,0.713,1,-6.577,0,0.24,0.0578,0.000105,0.326,0.383,160.12,163693,4
Yesterday,0CSLSbNaWiSnaXQ5h5lmWm,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,52,0,False,0.627,0.688,10,-5.735,0,0.0284,0.119,0.0,0.289,0.47,106.937,161098,4
Land Of The Heroes,5meh2ZJuONe5RI92Zcq5W4,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,45,0,False,0.482,0.839,11,-7.991,0,0.0572,0.0287,0.0334,0.0679,0.215,128.028,176080,4
Darkride,72pzFW1drWT96wExGAeRkA,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Walkerworld,40,0,False,0.666,0.54,2,-9.221,0,0.0283,0.0925,0.968,0.096,0.336,127.989,112812,3
