name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Happier Than Ever - Edit,32BeYxKPrig1LefHsC0Xuo,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Happier Than Ever (Edit),70,0,True,0.334,0.599,0.0,-5.742,1.0,0.0365,0.0468,0.000392,0.205,0.127,161.74,151444.0,3.0
Real Life,03j354P848KtNU2FVSwkDG,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,57,0,True,0.581,0.652,11.0,-5.039,0.0,0.0496,0.439,0.0,0.351,0.358,90.634,223373.0,4.0
Losers,1bAvtmTl0F9loyz9AwPwp7,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,57,0,True,0.666,0.485,0.0,-9.85,0.0,0.053,0.0355,0.000599,0.504,0.287,91.007,281147.0,4.0
Tell Your Friends,1mhVXWduD8ReDwusfaHNwU,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,64,0,True,0.583,0.454,1.0,-11.091,0.0,0.0425,0.265,0.0,0.181,0.309,74.64,334333.0,4.0
Often,4PhsKqMdgMEUSstTDAmMpg,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,79,0,True,0.572,0.631,7.0,-9.836,0.0,0.0476,0.222,0.0,0.135,0.0713,134.078,249040.0,4.0
The Hills,7fBv7CLKzipRk6EC6TWHOB,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,85,1,True,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253.0,4.0
Acquainted,7uJH0YdSZL6psjxI6Xy08b,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,72,0,True,0.372,0.478,7.0,-9.835,0.0,0.0503,0.482,0.0,0.0844,0.254,101.102,348853.0,4.0
Can't Feel My Face,22VdIZQfgXJea34mQxlt81,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,81,0,False,0.705,0.769,9.0,-5.526,0.0,0.0425,0.113,0.0,0.105,0.583,107.949,213520.0,4.0
Shameless,6C6fHTuFUxVtJpBOOaMvJr,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,62,0,True,0.603,0.563,6.0,-8.313,1.0,0.027,0.147,0.0,0.109,0.234,100.06,253507.0,4.0
Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,72,0,True,0.657,0.291,2.0,-8.275,0.0,0.0348,0.405,0.0,0.0771,0.405,119.782,277680.0,3.0
