name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
COLMILLO,6tg97bZpaIpDSEcWMGXfOT,Tainy,0GM7qgcRCORpGnfcN2tCiB,COLMILLO,61,0,True,0.564,0.874,1,-1.353,0,0.105,0.119,3.9e-05,0.24,0.809,121.001,265999,4
Disloyal Order Of Water Buffaloes,4qg2rXtE20scfPhGvG5tqq,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,49,0,False,0.453,0.906,2,-3.606,1,0.064,0.0108,0.0,0.657,0.361,146.96,257587,4
I Don't Care - Single Version,7ewT0nLFkMD8ONbRibePr9,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,62,1,False,0.55,0.938,11,-3.556,0,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,214493,4
She's My Winona,6Mk0xtgL6tZ7XQc9GAvobj,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,45,0,False,0.579,0.963,6,-4.443,0,0.0762,0.000772,0.00103,0.495,0.613,136.061,231493,4
America's Suitehearts,3Dg1BK3rHo6mCvzSO2b9Ct,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,48,0,False,0.483,0.931,2,-3.439,1,0.044,0.00826,0.0,0.107,0.645,160.05,214133,4
Headfirst Slide Into Cooperstown On A Bad Bet,5qiG5FhrnE7dl0ZxhKc3My,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,50,0,False,0.606,0.768,2,-4.269,0,0.0326,0.00806,5.21e-06,0.378,0.541,120.054,234493,4
The (Shipped) Gold Standard,26TpDCzZwjrYUZkua2X6HF,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,45,0,False,0.441,0.75,8,-4.275,0,0.0377,0.0054,0.0,0.187,0.76,172.089,198800,4
(Coffee's For Closers),7iT7qkF9L06cYaIee0aY7B,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,45,0,False,0.437,0.946,4,-2.998,1,0.08,0.00222,0.000222,0.405,0.343,154.959,275413,4
"What A Catch, Donnie",62Vulfjc2qjCWim4LWBvvc,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,45,0,False,0.481,0.69,5,-4.177,1,0.0363,0.0516,1.89e-06,0.173,0.459,128.003,290800,4
27,6gRgweWPiX1ii33coNlTt8,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,47,0,True,0.484,0.936,11,-3.547,0,0.0481,0.000928,1.05e-05,0.548,0.811,156.984,192080,4
Tiffany Blews,0ogvSCswPsKY7MSMaojWk5,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,45,0,False,0.599,0.886,4,-4.419,1,0.0565,0.00869,2.37e-06,0.361,0.684,131.066,223987,4
w.a.m.s.,5z2LeGnH19PuaOuA2Ksmp6,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Folie à Deux,44,0,False,0.387,0.846,10,-6.905,0,0.0945,0.026,4.06e-05,0.146,0.37,127.057,278013,4
