name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Armando - Intro,0KeqeDISCuUaLHHxQH3fhR,The Agents,5HLZFsV7CkhfkCgOaY3PiZ,I Am Armando - Armando Reloaded,12,1,False,0.831,0.758,1,-9.128,0,0.192,0.159,1.01e-05,0.0179,0.775,130.103,43160,3
Maldito Alcohol (Pitbull vs. Afrojack),5VtRjcZYvXj1VdT3FWG3ZD,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,50,0,False,0.918,0.434,1,-10.715,1,0.224,0.524,0.00011,0.0634,0.934,126.981,201320,4
Esta Noche - Dj Antoine vs. Mad Mark & Clubzound Mix,0Tqn4OpXhgQBfIvOPWivm8,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,16,0,False,0.688,0.674,1,-8.394,0,0.0939,0.0163,0.0,0.348,0.611,126.735,182693,4
Mujeres,2A5WbDBEPCW6AQ9MB4bmJH,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,17,0,False,0.872,0.685,0,-9.273,0,0.183,0.353,0.0,0.0995,0.914,140.021,186387,3
"Bon, Bon",2se2ftZroH3KekklBeexuW,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,0,0,False,0.799,0.891,5,-7.823,1,0.218,0.191,0.0,0.348,0.772,128.001,215893,4
Guantanamera (She's Hot),7CijDWxEEbKq76O5rpyCEN,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,66,0,False,0.784,0.646,1,-8.198,0,0.0408,0.018,0.00157,0.337,0.791,120.007,205187,4
Tu Cuerpo,5QqCTlzMOfEHVBnK7dlqIq,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,25,0,False,0.793,0.704,8,-7.274,1,0.0943,0.0162,4.29e-06,0.114,0.536,127.077,244560,4
Vida 23,25jQEpK1jTQ2GR6NJQJIX3,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,20,0,False,0.769,0.791,9,-9.258,0,0.453,0.0158,5.99e-05,0.0605,0.276,127.949,200853,4
Amorosa,74ZgmOWM9pzxvupnU3pXR0,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,20,0,False,0.815,0.561,2,-8.471,1,0.0559,0.00691,0.0,0.0911,0.781,130.005,212613,4
Watagatapitusberry - Remix,556v4tBWap03ysXJtI7hlI,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,23,0,False,0.846,0.518,5,-8.88,0,0.342,0.0585,0.0,0.148,0.298,128.068,221373,4
Orgullo,3iZ1Sso365xtDXgqecS2Od,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,16,0,False,0.7,0.601,1,-8.81,1,0.171,0.118,0.0,0.354,0.574,127.91,196933,4
Preguntale,51wQzyMceEnmvekzLp4UHf,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,13,0,False,0.791,0.644,4,-9.625,1,0.335,0.0353,0.0,0.129,0.689,86.942,185387,4
Crazy People,3EHu45HUFUQ7kLNdkjpIMs,Sensato,7iJrDbKM5fEkGdm5kpjFzS,I Am Armando - Armando Reloaded,0,0,False,0.924,0.674,9,-8.072,1,0.296,0.0068,0.0,0.169,0.863,128.005,197800,4
Echa Pa'lla (Manos Pa'rriba),53FLT2Phb4T0eGWvJBuLbK,Pitbull,0TnOYISbd1XYRBk9myaseg,I Am Armando - Armando Reloaded,42,0,False,0.553,0.806,10,-5.783,1,0.249,0.134,0.0,0.0678,0.961,86.818,199627,5
X,5pwcZWC7XdfoPo8FDwPaui,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),46,0,True,0.555,0.727,11,-5.93,0,0.0833,0.0936,0.0,0.0841,0.31,147.865,260573,4
Add Me In,7APPdMI01MaPrDDC13SQ4Z,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),37,0,False,0.772,0.823,1,-4.981,1,0.0538,0.0201,0.0,0.0862,0.843,113.055,193160,4
Loyal (feat. Lil Wayne & Tyga),5BrTUo0xP1wKXLJWUaGFtk,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),74,1,True,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947,4
New Flame (feat. Usher & Rick Ross),3fBbfrWZUuWWrMQXFISr7N,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),71,0,True,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,244227,4
Songs On 12 Play (feat. Trey Songz),3YfXbsL0rPJBEeFqlriuCB,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),46,0,True,0.7,0.725,9,-4.698,0,0.0486,0.0625,0.0,0.274,0.76,122.001,228533,4
101 (Interlude),08OZTvY8LhjMIUDFbHyo4S,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),39,0,True,0.646,0.42,8,-7.458,0,0.054,0.0242,0.0,0.268,0.304,110.013,76107,4
Drown In It (feat. R.Kelly),6PkLBgVRUagyNM7n2Uqg1v,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,X (Expanded Edition),41,0,False,0.501,0.457,9,-6.682,0,0.0699,0.463,0.0,0.108,0.302,121.416,222507,4
