name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Magnetic,2xYNXatOP0PJZ20PcsjCx1,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),20,0,False,0.7,0.835,1,-8.279,1,0.0356,0.0114,3.46e-05,0.0555,0.839,140.531,261720,4
Touch,72iv46TVW1sq11BUbI8YhU,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),17,0,False,0.775,0.659,8,-8.621,1,0.0251,0.139,1.28e-06,0.124,0.808,98.537,295147,4
Moonwalk,4lf1LfqXLmvjk0blAJzx80,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),13,0,False,0.671,0.755,10,-8.307,0,0.0306,0.0296,1.37e-05,0.131,0.681,101.595,249067,4
Could It Be Right,2et3mpJMcyE8YoEpM1FUxD,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),26,0,False,0.294,0.308,6,-12.983,0,0.0335,0.499,0.0,0.0659,0.243,73.624,312213,4
Spirit of a New World,6hObeeOJl8YBnSYiw2Cf8P,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),13,0,False,0.492,0.734,0,-8.328,0,0.042,0.0363,0.000228,0.0614,0.805,136.66,270347,4
Sweet Sassy Lady,4Om5cQuTYXGkNW2e8aOkqN,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),10,0,False,0.793,0.731,7,-7.785,0,0.0291,0.0463,6.1e-05,0.146,0.83,116.488,251080,4
We're Living in Our Own Time,5OaYpOVXxqQpFWhLEWN2BU,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),21,0,False,0.439,0.289,1,-14.621,1,0.0406,0.658,0.0,0.139,0.172,139.572,320987,4
Electric Nation,02zwufrjDR4aUmGkSXIn08,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),13,0,False,0.687,0.756,8,-8.699,1,0.0385,0.00766,0.000841,0.231,0.857,136.205,270987,4
Magnetic - Extended Dance Remix,4r0sYAcS97nUmirWTzZJE7,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),9,0,False,0.72,0.901,11,-8.888,1,0.0352,0.0009,0.015,0.031,0.925,139.942,382027,4
Magnetic - Instrumental,1r7phWHzvkRp98NuK11Yzk,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),6,0,False,0.752,0.886,11,-9.717,1,0.0376,0.000192,0.869,0.168,0.968,139.967,347573,4
"Magnetic - 7"" Version",2iCb4pu7yRHnxDHe78BpPG,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),7,0,False,0.721,0.836,1,-8.386,1,0.037,0.0175,8.29e-05,0.13,0.854,140.684,230973,4
Spirit of a New World - Demo Version,2O1dFYDmbj2QhrCUU0rdig,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),6,0,False,0.69,0.743,0,-7.89,0,0.0359,0.128,0.000737,0.0516,0.697,131.972,273560,4
El Solitario - We're Living in Our Own Time Demo Version,4jwFWB1BdZQ58YjvHdGjfC,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),6,0,False,0.566,0.426,1,-12.889,1,0.0441,0.446,0.931,0.0703,0.158,140.217,312120,4
Here's to Love - Instrumental,0QGCCtlesS9yQFEz1LReTK,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),6,0,False,0.856,0.607,2,-8.83,0,0.0434,0.154,0.923,0.265,0.715,118.777,260867,4
Club Foot,3isFEMzj9Swr04oT4OZMoe,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),7,0,False,0.673,0.618,5,-10.491,1,0.0613,0.106,0.00628,0.0908,0.5,98.211,237027,4
Milky Way,26zmVLb10Gq86VAe7SHNmx,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,Electric Universe (Expanded Edition),13,0,False,0.377,0.359,2,-16.083,1,0.0418,0.113,0.000249,0.072,0.148,86.208,323360,4
wiggy,4xU4XeklG562EnanWzpY3A,Young Miko,3qsKSpcV3ncke3hw52JSMB,wiggy,64,0,True,0.85,0.788,4,-5.137,1,0.288,0.0405,0.0,0.0829,0.717,93.004,146559,4
Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued,73A0DxzMGDhVGsvHQSaaBq,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,54,0,False,0.444,0.939,5,-3.824,1,0.104,0.000645,7.72e-06,0.376,0.575,154.284,188547,4
Of All The Gin Joints In All The World,4304kbwhzhb8A3n6wl27Kg,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,54,0,False,0.42,0.93,0,-3.416,1,0.0571,0.0047,0.0,0.0719,0.709,172.124,191160,4
"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,76,1,False,0.621,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.451,180267,4
"Sugar, We're Goin Down",2TfSHkHiFO4gRztVIkggkE,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,78,1,False,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,4
Nobody Puts Baby In The Corner,6HJzCcSMggn7Ultxs48dAe,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,51,0,False,0.528,0.94,0,-4.186,1,0.0588,0.000549,0.0,0.326,0.651,101.588,200747,4
I've Got A Dark Alley And A Bad Idea That Says You Should Shut Your Mouth (Summer Song),3DASPeFJXSIycNpbROhrAC,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,47,0,False,0.46,0.933,0,-3.766,1,0.0516,0.000811,0.0,0.158,0.523,154.165,190520,4
7 Minutes In Heaven (Atavan Halen),2erNwv0Yti7uirpIU8wbvv,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,52,0,False,0.468,0.981,11,-3.295,1,0.0609,0.000702,0.0,0.124,0.683,186.341,182707,4
Sophomore Slump Or Comeback Of The Year,1iir1dMidSGRzbPMCCEtfX,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,50,0,False,0.572,0.907,11,-3.387,1,0.0497,0.00637,0.0,0.231,0.557,133.026,203760,4
"Champagne For My Real Friends, Real Pain For My Sham Friends",78A2FZKzGtkaIIlov5te9S,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,47,0,False,0.445,0.964,0,-3.278,1,0.0803,0.000553,0.0,0.696,0.511,160.153,203813,4
I Slept With Someone In Fall Out Boy And All I Got Was This Stupid Song Written About Me,79oQb66jALYYKX1hn4qs4p,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,52,0,False,0.392,0.956,2,-3.271,1,0.114,0.0016,0.0,0.847,0.638,196.133,211493,4
"A Little Less Sixteen Candles, A Little More ""Touch Me""",4pmU8AtVu9qU40Xd9zjEfA,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,63,0,False,0.538,0.889,7,-3.586,1,0.0596,0.00704,0.0,0.312,0.696,133.044,169027,4
Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows),4903HFfvLIQ8ujvQ0ARNGI,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,48,0,False,0.638,0.834,4,-4.764,0,0.0497,0.0036,0.0,0.56,0.485,126.044,207653,3
XO,4u2JQ1rzBirJVn6Ka2aQ5l,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,From Under The Cork Tree,49,0,False,0.482,0.963,11,-3.161,0,0.0743,0.000633,0.0,0.0959,0.423,131.333,220653,4
Love Me As I Have Loved You,339RnREljheLS4Wmw7pQp2,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,36,0,False,0.374,0.149,0,-25.426,0,0.0534,0.773,0.00105,0.723,0.32,139.096,75421,4
Desperado,4i2yWXvlZzrlsAZaUu6SSs,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,45,0,True,0.378,0.903,8,-5.232,0,0.514,0.148,0.0,0.188,0.206,179.265,240004,4
Loud,2m9fyiIA1ADsjZTG9qcnQI,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,61,0,True,0.635,0.866,1,-4.315,1,0.0402,0.00411,1.08e-05,0.391,0.254,140.013,170861,4
Thoughts from a Balcony,1DWDoxqAXqMJ4B8QUMaQUw,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,62,0,True,0.48,0.64,6,-6.153,1,0.323,0.158,0.0,0.109,0.475,87.327,185779,4
Aliens Fighting Robots (feat. Sir Michael Rocks),22V5hJrB2N3tHYPbWmklBu,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,42,0,True,0.645,0.804,9,-4.743,1,0.221,0.264,0.0,0.208,0.549,145.999,279568,4
Vitamins,1Kxn9I2iOvUFLlTZgzmEyM,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,44,0,True,0.65,0.739,2,-2.757,1,0.0364,0.493,0.000205,0.382,0.487,139.973,183135,4
Fight the Feeling (feat. Kendrick Lamar & Iman Omari),0jFxJ1US3dmwQn7DJi269h,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,62,0,True,0.569,0.881,11,-5.873,0,0.365,0.111,0.0,0.655,0.811,148.067,301769,4
Lucky Ass Bitch (with Juicy J),5Ec3FoZR4X6SRHyCle3qHS,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,49,0,True,0.738,0.629,1,-5.79,0,0.263,0.00766,0.0,0.656,0.195,146.007,257332,4
The Mourning After,0xppJmfnjIQnMbMOez9bwT,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,56,0,True,0.593,0.634,7,-9.726,1,0.302,0.872,0.000553,0.432,0.396,80.117,188065,4
1 Threw 8,7inyKQK7gsIV7clakU7brh,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,44,0,True,0.444,0.666,7,-8.156,1,0.372,0.0123,4.94e-05,0.115,0.259,80.056,237077,4
Ignorant (feat. Cam'ron),529RPWaWNlqffX6XcCm931,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,40,0,True,0.73,0.729,4,-6.526,1,0.19,0.0572,0.0,0.298,0.459,133.966,213773,4
The Question (feat. Lil Wayne),29tKprMGnf4yxIhWmN0NHq,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,60,0,True,0.736,0.583,10,-6.088,1,0.109,0.0555,0.00367,0.124,0.265,134.99,371871,4
Angels (When She Shuts Her Eyes),71flhSOiY29hIZWdMiKOD7,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,46,0,True,0.529,0.726,11,-6.318,1,0.206,0.158,1.89e-06,0.532,0.222,139.786,203326,4
Sunlight (feat. Iman Omari),7g9GUBX7TiAF2Zj3lxTde0,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,45,0,True,0.787,0.785,10,-6.201,0,0.237,0.542,8.42e-05,0.298,0.896,94.022,165300,4
Clarity,61cmcXRr8bPtjYqETFc10p,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,46,0,False,0.584,0.429,1,-6.153,1,0.0552,0.645,0.00154,0.113,0.162,82.001,275071,4
America (feat. Casey Veggies & Joey Bada$$),4nqKmqW4O2XG9kyeVIrKLg,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,46,0,True,0.793,0.761,10,-6.118,0,0.129,0.0552,0.248,0.112,0.68,89.992,273305,4
Fuck 'Em All,57waO9hURX8nFUh0bE1cB2,Mac Miller,4LLpKhyESsyAXpc4laK94U,Macadelic,39,0,True,0.659,0.689,4,-7.436,1,0.309,0.2,0.000439,0.171,0.25,153.984,263727,4
FAN,166lmjn9xjWj1AEdGX8PYh,Offset,4DdkRBBYG6Yk9Ka8tdJ9BW,FAN,53,0,True,0.678,0.848,5,-4.836,0,0.408,0.246,0.0,0.0979,0.421,163.99,156307,4
I Need A Doctor,70ATm56tH7OrQ1zurYssz0,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,I Need A Doctor,68,1,True,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,283733,4
"She’s Gone, Dance On (Hamdi Remix)",6rHen83Vy62TQbTgKayl9j,Disclosure,6nS5roXSAGhTGr34W6n7Et,"She’s Gone, Dance On (Hamdi Remix)",50,0,False,0.555,0.931,6,-5.083,1,0.251,0.000493,0.883,0.544,0.674,160.073,180004,4
"She’s Gone, Dance On",4NB6M7ZAOnE5MnMn5Y2rna,Disclosure,6nS5roXSAGhTGr34W6n7Et,"She’s Gone, Dance On (Hamdi Remix)",41,0,False,0.534,0.943,1,-4.812,0,0.0496,0.000215,0.794,0.0929,0.376,134.004,226773,4
Bust Down,173KirQOJcXBCyqADQBpt9,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,A Love Letter To You 2,52,0,True,0.721,0.821,2,-4.157,1,0.179,0.337,2.14e-05,0.15,0.659,72.994,245229,4
Feel Good,4acEiQQWivvWQGIWNi386A,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,A Love Letter To You 2,42,0,True,0.696,0.621,0,-6.02,0,0.0534,0.259,0.0,0.0936,0.456,120.003,200272,4
