name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Manos Al Aire,6x3QIoNigqF82XJAFxTsya,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,56,0,False,0.773,0.762,2.0,-3.815,1.0,0.0859,0.0159,0.000186,0.0998,0.894,125.007,209093.0,4.0
Más,3rdNTAfRTj8bUSG31TOHHN,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,33,0,False,0.8,0.747,0.0,-4.914,1.0,0.0299,0.0552,0.00771,0.256,0.409,122.994,211827.0,4.0
Mi Plan,1xTDBQGcYdLDujARItCq9f,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,23,0,False,0.697,0.802,7.0,-4.954,1.0,0.0612,0.0715,4.08e-05,0.423,0.921,109.003,245067.0,4.0
Sueños,6KxbnrgFBrRDNXe2ZMcnrK,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,36,0,False,0.366,0.401,1.0,-7.379,0.0,0.0304,0.454,0.0,0.124,0.213,123.317,190920.0,5.0
Bajo Otra Luz,5JfoT22SWEvzw4smOIaQz3,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,33,0,False,0.721,0.862,11.0,-5.265,0.0,0.0595,0.0214,4.18e-05,0.647,0.797,99.005,259293.0,4.0
Vacación,5gEkdQj9e2CE9muRYTfmw9,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,20,0,False,0.704,0.756,0.0,-6.477,0.0,0.0291,0.0192,0.0234,0.293,0.874,100.488,223400.0,4.0
Suficiente Tiempo,0BX6AvsNVLxuzreGkBtF0W,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,20,0,False,0.701,0.881,5.0,-4.821,0.0,0.0673,0.0706,1.04e-05,0.104,0.968,76.018,183120.0,4.0
Fuerte,2108ijbLEd1E2YNRa3dZ0Y,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,23,0,False,0.755,0.857,9.0,-4.359,0.0,0.166,0.514,1.23e-05,0.151,0.826,117.461,204560.0,4.0
Silencio,3UKaVPFrRiebiMaFj657eG,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,29,0,False,0.569,0.608,5.0,-6.568,0.0,0.0639,0.234,0.0,0.106,0.65,98.825,214200.0,4.0
Como Lluvia,6EgFyKeQ1K0ej7X4ZxQx56,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,25,0,False,0.709,0.524,8.0,-7.106,1.0,0.0286,0.095,0.000774,0.114,0.507,122.93,217467.0,4.0
Feliz Cumpleaños,1C78v8YMIJ0l1B2cCPRw96,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,18,0,False,0.648,0.662,2.0,-6.133,1.0,0.0276,0.0679,1.18e-06,0.0792,0.323,98.005,251347.0,4.0
Fantasmas,63cnDDpbsVlz0J1N20YNqF,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,Mi Plan,18,0,False,0.559,0.776,1.0,-5.501,1.0,0.0282,0.00957,0.0175,0.0829,0.535,147.986,213413.0,4.0
It Is Not Meant To Be,3Yub3anoLj8w58TVpEXUJv,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,53,0,False,0.429,0.895,0.0,-4.677,1.0,0.0412,0.0133,0.00127,0.45,0.455,102.062,321533.0,4.0
Desire Be Desire Go,4LD5p1sSp97yp86E2zDZwK,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,50,0,False,0.372,0.853,1.0,-5.046,1.0,0.0559,0.069,0.00529,0.139,0.453,150.814,266307.0,4.0
Alter Ego,6SmV1Oo24nCZBPzIYkL4HZ,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,53,0,False,0.317,0.846,0.0,-3.624,1.0,0.0538,0.0146,0.13,0.1,0.198,129.01,287907.0,4.0
Lucidity,4EC81w5nKG5tZlkHyKT2vO,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,51,0,False,0.367,0.872,4.0,-6.301,1.0,0.0641,0.109,0.0944,0.351,0.496,147.015,271720.0,4.0
Why Won't You Make Up Your Mind?,4SgcE7RxpK3ydWrjoAQH1K,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,55,0,False,0.458,0.84,5.0,-4.812,1.0,0.0566,0.00747,0.204,0.23,0.543,129.03,199093.0,4.0
Solitude Is Bliss,2a2MbiJN2skOxohykOVcss,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,56,0,False,0.588,0.849,4.0,-5.027,0.0,0.0596,0.00811,0.000161,0.131,0.629,104.012,235867.0,4.0
Jeremy's Storm,6hjVajm2JfjhXs803HqqMO,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,43,0,False,0.449,0.945,3.0,-6.652,1.0,0.0858,0.0164,0.914,0.0912,0.155,127.956,328813.0,4.0
Expectation,1FnHpM2zimTALdIvuxFoNM,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,46,0,False,0.447,0.836,5.0,-5.137,1.0,0.0584,0.0209,0.00399,0.0736,0.177,139.94,362467.0,3.0
The Bold Arrow Of Time,7r7yAFxq6CwakQB5NrJskh,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,41,0,False,0.337,0.511,0.0,-6.645,1.0,0.0372,0.799,0.567,0.297,0.27,122.91,265107.0,4.0
Runway Houses City Clouds,3iohh4bLsUKefmjHw5jhbq,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,44,0,False,0.442,0.754,3.0,-6.098,1.0,0.0509,0.0715,0.0478,0.118,0.321,118.999,435107.0,4.0
I Don't Really Mind,0j0majKoNlF7GkwA8xNQHG,Tame Impala,5INjqkS1o8h1imAzPqGZBb,InnerSpeaker,43,0,False,0.464,0.831,6.0,-6.006,1.0,0.0724,0.599,0.0203,0.131,0.268,137.059,227547.0,4.0
Intro : Persona,2GXWzWPsYlTZcvVW8JIu69,BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,55,0,False,0.486,0.871,9.0,-4.475,0.0,0.337,0.0278,0.0,0.313,0.659,85.411,171023.0,4.0
Boy With Luv (feat. Halsey),4a9tbd947vo9K8Vti9JwcI,BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,74,1,False,0.645,0.862,11.0,-4.761,0.0,0.0845,0.0933,0.0,0.193,0.803,119.947,229773.0,4.0
Mikrokosmos,0jSccBRnhNU4KtACMQPvco,BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,67,0,False,0.579,0.858,8.0,-5.212,1.0,0.114,0.125,0.0,0.0502,0.475,174.043,224225.0,3.0
Make It Right,3LSjYk6sFQaLi0MjtWcm8P,BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,63,0,False,0.639,0.706,7.0,-7.874,1.0,0.448,0.0104,0.0,0.132,0.259,105.782,226321.0,4.0
HOME,6Yc3tjFCVR2bfAQFRTZBef,BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,67,0,False,0.633,0.799,7.0,-4.625,0.0,0.0427,0.0144,0.0,0.194,0.534,142.991,234178.0,4.0
Jamais Vu,7cgWWkpUaS94xoWI8lMGiI,BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,59,0,False,0.608,0.47,8.0,-6.73,1.0,0.0428,0.226,0.0,0.0963,0.241,81.0,227275.0,4.0
Dionysus,2Wkm4JBcIV2uSuu4qlbqFN,BTS,3Nrfpe0tUJi4K4DXYWgMUX,MAP OF THE SOUL : PERSONA,62,0,False,0.502,0.91,7.0,-2.769,1.0,0.107,0.04,0.0,0.319,0.588,176.084,249215.0,4.0
Here Comes the Bride,2Zs1JJQu0SIeywK4tnUvej,Coolidge Crew,6cvOrHy8AdswRdcsLyY97O,Marry Me (Original Motion Picture Soundtrack),30,1,False,0.164,0.337,3.0,-8.569,1.0,0.0296,0.195,0.73,0.111,0.182,92.374,45621.0,4.0
Marry Me - Kat & Bastian Duet,7wCqBjOdJ9Gk0OtNVnRB0W,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Marry Me (Original Motion Picture Soundtrack),48,0,False,0.674,0.58,8.0,-7.527,1.0,0.109,0.02,0.0,0.32,0.699,99.996,157131.0,4.0
Pa Ti,4AuVISGGuyTc1XstdrJ8Xu,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Marry Me (Original Motion Picture Soundtrack),42,0,False,0.86,0.762,9.0,-2.343,0.0,0.0447,0.286,0.000148,0.0697,0.763,139.992,230027.0,4.0
Church,2px160yEW99pEYemXKCArc,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Marry Me (Original Motion Picture Soundtrack),37,0,False,0.694,0.808,7.0,-5.617,1.0,0.0931,0.00187,5.26e-06,0.325,0.373,110.001,170702.0,4.0
1 en 1 Millón,1iRhVerEzEMekSQ3a33yku,Maluma,1r4hJ1h58CWwUQe3MxPuau,Marry Me (Original Motion Picture Soundtrack),37,0,False,0.846,0.74,10.0,-6.647,1.0,0.111,0.101,0.0,0.102,0.562,93.977,160897.0,4.0
Love of My Life,0UGv7OcObaERP9YWSTbNZQ,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Marry Me (Original Motion Picture Soundtrack),49,0,False,0.775,0.61,4.0,-8.327,1.0,0.0455,0.135,3.23e-06,0.0972,0.542,125.033,192473.0,4.0
After Love (Part 1),68ZolUi1wARFSDGQCeybgy,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Marry Me (Original Motion Picture Soundtrack),47,0,False,0.685,0.446,1.0,-8.674,0.0,0.0512,0.107,0.0,0.101,0.285,112.811,165051.0,4.0
Marry Me - Ballad,70h2rOY9K2UbTzvGNun6XK,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,Marry Me (Original Motion Picture Soundtrack),42,0,False,0.474,0.417,3.0,-8.678,1.0,0.0358,0.604,0.0,0.0939,0.288,82.267,213635.0,4.0
