name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Señorita,0FmIDOVz1wI7F8axO6elnu,Wisin,3E6xrwgnVfYCrCs0ePERDz,Señorita,56,0,True,0.783,0.706,9,-6.422,1,0.0763,0.0232,0.00204,0.092,0.579,93.007,191588,4
The Phoenix,53AuxddsgPSlqM619nJhSd,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,56,0,False,0.561,0.964,4,-2.993,0,0.0719,0.000557,1.46e-06,0.579,0.411,138.064,244960,4
My Songs Know What You Did In The Dark (Light Em Up),7s0lDK7y3XLmI7tcsRAbW0,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,61,0,False,0.557,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.566,151.988,186827,4
Alone Together,5MsZIaCYY6Tsdph0LiB0hE,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,58,0,False,0.552,0.915,4,-3.713,1,0.056,0.00132,3.58e-05,0.206,0.602,90.013,203413,4
Where Did The Party Go,66324Jt0mZdXaM7f8uUitE,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,50,0,True,0.631,0.891,0,-4.202,1,0.0999,0.00368,0.00124,0.157,0.677,119.959,243040,4
Just One Yesterday,0l2p5mDOP3czJ2FpD6zWie,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,49,0,False,0.507,0.907,6,-3.443,0,0.0565,0.0423,6.83e-05,0.221,0.587,104.994,244720,4
The Mighty Fall,49nmsafpkJp2lDj9b4jkxh,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,47,0,True,0.512,0.95,4,-3.833,0,0.184,0.0612,0.0,0.203,0.538,151.945,212467,4
Miss Missing You,05Z77MHLPcBA2Wd5eDSJzl,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,49,0,False,0.556,0.854,6,-2.981,0,0.0441,4.46e-05,1.8e-05,0.211,0.28,114.946,211027,4
Death Valley,3iJmiaoZWzykf3Hl4IeYtI,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,46,0,False,0.571,0.926,8,-3.576,0,0.0479,0.000213,0.00368,0.0522,0.576,133.904,226720,4
Young Volcanoes,3nSiB5WCF2pmRQrYSsteHv,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,52,0,False,0.599,0.853,11,-3.878,0,0.0365,0.00123,0.000504,0.37,0.676,94.998,204507,4
Rat A Tat,6VOWUjl7sumb6IpBPkjQat,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,45,0,True,0.474,0.854,8,-3.775,1,0.119,0.000172,0.0012,0.109,0.561,170.081,241600,4
Save Rock And Roll,0XJDfLHO7C6b0GpjeB5mpu,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,Save Rock And Roll,45,0,True,0.557,0.776,9,-6.286,1,0.0649,0.075,4.57e-05,0.1,0.447,144.965,281080,4
Congratulations (feat. Bilal),1OubIZ0ARYCUq5kceYUQiO,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,76,1,True,0.465,0.225,4,-12.637,0,0.0455,0.948,0.00155,0.18,0.207,57.75,256427,4
Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,71,1,True,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,4
Stay,4brX8MJs5hxErgq48f9REO,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,61,0,True,0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,0.55,134.01,326427,4
Skin,1eDS8ii1utvj0PjfQLrDb4,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,57,0,True,0.614,0.591,5,-6.919,0,0.0651,0.527,0.0,0.111,0.481,120.04,287907,4
Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,64,0,True,0.545,0.534,8,-6.874,0,0.047,0.235,0.0,0.345,0.24,140.021,480187,4
Planet God Damn (feat. Njomza),7bd0BC9RNR6GxJsM3pRwBw,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,53,0,True,0.643,0.491,9,-12.87,0,0.641,0.633,0.000109,0.104,0.431,173.147,191747,4
Soulmate,2puHJmjL4jvO19aEA7kzcb,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,61,0,False,0.606,0.534,1,-6.904,1,0.512,0.132,1.1e-06,0.148,0.561,111.044,272973,4
We (feat. CeeLo Green),4k5UZm89ZX0YAHUp55zpt9,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,60,0,True,0.641,0.637,3,-9.43,0,0.0579,0.794,0.0515,0.131,0.601,138.869,319273,4
My Favorite Part,66wkCYWlXzSTQAfnsPBptt,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,69,0,False,0.861,0.33,6,-7.194,1,0.0526,0.627,1.93e-06,0.14,0.718,95.016,216000,4
"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)",6hzbRKhJHo6cfCHSnNaDS8,Mac Miller,4LLpKhyESsyAXpc4laK94U,The Divine Feminine,61,0,True,0.467,0.41,2,-12.028,1,0.185,0.328,4.28e-05,0.113,0.136,95.931,500960,4
prada dem (feat. Offset),0ZBg0OsGKgZajDgFtryiz7,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,prada dem (feat. Offset),69,0,True,0.915,0.596,1,-4.462,0,0.0729,0.0445,0.0,0.108,0.64,121.992,165373,4
Bittersweet,3QlntWTqoupz5pnBTCnNvt,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,prada dem (feat. Offset),41,0,True,0.44,0.636,1,-5.73,0,0.0705,0.564,0.0,0.253,0.687,158.475,191493,4
Gospel (with Eminem),3a2jFwnts4Cf0OwJbK61SL,Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7,Gospel (with Eminem),66,1,True,0.919,0.869,1,-4.441,1,0.232,0.103,1.2e-05,0.166,0.655,117.03,210027,4
Nocturnal,2ZbqLzPVJxwJ5KPVXb3KaL,Disclosure,6nS5roXSAGhTGr34W6n7Et,Caracal (Deluxe),52,0,False,0.672,0.68,2,-6.439,0,0.0375,0.0195,0.000202,0.163,0.27,103.01,404512,4
Omen,4kuPeLqTPXDkPB2injreCw,Disclosure,6nS5roXSAGhTGr34W6n7Et,Caracal (Deluxe),58,0,False,0.723,0.678,8,-5.224,1,0.125,0.0614,0.0,0.372,0.633,106.011,230250,4
Holding On,19Az4r4Tb5VKSnajMPg8hb,Disclosure,6nS5roXSAGhTGr34W6n7Et,Caracal (Deluxe),49,0,False,0.707,0.804,5,-5.207,1,0.344,0.14,0.000218,0.241,0.841,123.803,315000,4
Hourglass,1XJ9pFMafd9GB3cnb2V3yq,Disclosure,6nS5roXSAGhTGr34W6n7Et,Caracal (Deluxe),40,0,False,0.707,0.82,7,-5.703,1,0.172,0.00306,0.00576,0.102,0.513,122.072,324240,4
Willing & Able,29rBJWizgnVht4qXpHyDxh,Disclosure,6nS5roXSAGhTGr34W6n7Et,Caracal (Deluxe),46,0,False,0.535,0.632,5,-6.884,0,0.754,0.254,0.0,0.104,0.941,199.833,292760,4
