name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Barrio Antioquia,6oPzWRP2VSZf8EMq5WeL03,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,57,0,True,0.732,0.569,5,-6.88,0,0.101,0.794,6.16e-06,0.168,0.592,114.024,170532,4
Que Duro,12RaiccXZ5yIDrHt4c5ngZ,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,58,0,True,0.89,0.685,10,-3.378,1,0.188,0.279,5.73e-06,0.0877,0.577,81.011,204444,4
Ojitos Rojos,3LbiVjqY2chZ0q9oOwbluK,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,54,0,True,0.841,0.797,9,-3.532,1,0.0406,0.49,0.19,0.068,0.599,97.994,181988,4
Más Allá,4WTF4MkWJSEeWhTNk3ywPT,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,41,0,True,0.81,0.711,6,-3.879,0,0.243,0.15,2.04e-06,0.109,0.607,165.97,205464,4
Exclusive,73lC7gD1EKomxcuXRn7qRR,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,46,0,True,0.822,0.777,5,-4.225,1,0.053,0.584,0.00296,0.102,0.895,96.024,175000,4
Europa,4C8KFz9tPZjIsMfFh9NnJ9,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,42,0,True,0.806,0.734,10,-3.735,0,0.315,0.479,6.65e-06,0.0933,0.736,169.906,194823,4
Dime,0MWYdCwez4qHJok0df6hbV,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,38,0,True,0.565,0.68,10,-3.242,0,0.161,0.154,1.65e-06,0.267,0.703,91.009,195613,4
Solitario,2NrpiW6Kc1XPm9AzmvuxEa,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,45,0,True,0.828,0.636,6,-2.839,0,0.148,0.149,4.96e-06,0.682,0.619,83.99,205714,4
Instagram - Remix,6HOMz6FCZqLjTg3Eey0vm2,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,45,0,True,0.787,0.677,11,-2.825,1,0.228,0.199,0.000316,0.0584,0.966,179.951,243623,4
Ziploc (Blessd Version),3JYw9n3rJTVQryVz1rwlH4,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,62,0,True,0.756,0.606,8,-6.095,1,0.298,0.71,0.0,0.127,0.557,92.143,236111,4
Bottega,2wmusRbeSfEkMKjT3wG57l,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Siempre Blessd,38,0,True,0.919,0.495,1,-5.361,1,0.0606,0.0685,4.34e-05,0.105,0.416,102.018,155294,4
