name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
People (feat. Becky G),40OZkN8qle7lxaovVrn1QY,Libianca,7kjSuFGKhLm8b5qXoMhRkJ,People (feat. Becky G) [Remixes],53,1,False,0.64,0.435,10,-8.927,0,0.0855,0.574,0.0,0.16,0.666,197.742,202761,4
People - Sped Up,30UwJBfpuwSKWEaLzbfXo1,Libianca,7kjSuFGKhLm8b5qXoMhRkJ,People (feat. Becky G) [Remixes],30,0,False,0.557,0.531,1,-6.722,0,0.0446,0.689,0.0,0.236,0.651,116.082,157388,4
People,04NwBTRdUT5kxXgrZKK43h,Libianca,7kjSuFGKhLm8b5qXoMhRkJ,People (feat. Becky G) [Remixes],29,0,False,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,184791,5
People (feat. Ayra Starr & Omah Lay),0kO9jwNg4wGg5GAnhotZkL,Libianca,7kjSuFGKhLm8b5qXoMhRkJ,People (feat. Becky G) [Remixes],29,0,True,0.559,0.453,10,-8.746,0,0.0684,0.592,1.23e-05,0.0909,0.622,123.906,184633,5
People (feat. Cian Ducrot),45KQgGqfaVAbL0GyKbo8Vv,Libianca,7kjSuFGKhLm8b5qXoMhRkJ,People (feat. Becky G) [Remixes],0,0,False,0.601,0.398,10,-8.755,0,0.0463,0.584,0.0,0.107,0.707,197.88,184633,4
BLACK WIDOW,6c7BB9OiD0Wu596pW4L1f7,Alok,0NGAZxHanS9e0iNHpR8f2W,BLACK WIDOW,59,0,False,0.518,0.889,1,-5.747,1,0.0344,0.00015,0.108,0.162,0.286,155.011,129290,4
Who I Am,3tVxQStYKyhhiChIXJvHUV,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Who I Am EP,42,0,False,0.512,0.53,5,-5.278,0,0.0403,0.136,0.0,0.0931,0.326,108.596,193776,5
Who I Am - Restrung Performance Version,0GmIn0VGSJYcFIIHfXspPj,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Who I Am EP,39,0,False,0.431,0.549,5,-6.192,0,0.0301,0.0428,0.0,0.207,0.33,81.947,210053,4
Who I Am - Gravero Version,6SwU3LOK5EmLbiFO1iLem3,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Who I Am EP,36,0,False,0.519,0.646,5,-3.715,0,0.0668,0.434,3.11e-06,0.446,0.5,180.181,190667,4
Who I Am - Feel Koplo Dangdut Version,03bMQiIFSbt0AVeDSzZm1x,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,Who I Am EP,42,0,False,0.58,0.889,5,-6.294,0,0.034,0.0606,0.0707,0.355,0.961,163.995,229024,4
