name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Get Back - Rooftop Performance / Take 1,4bVT9bpThKnkFtl1xeB2bh,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),34,0,False,0.628,0.524,2.0,-11.84,1.0,0.0773,0.325,0.0995,0.195,0.272,124.176,283373.0,4.0
Get Back - Rooftop Performance / Take 2,4z3RNAUb0whdaLAudM9EHE,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),38,0,False,0.655,0.695,9.0,-9.648,1.0,0.0381,0.101,0.436,0.105,0.33,125.572,204187.0,4.0
Don't Let Me Down - Rooftop Performance / Take 1,6Wjbtcnv4Yw92luvE1Y8tW,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),38,0,False,0.592,0.513,6.0,-8.778,0.0,0.0322,0.321,0.00017,0.182,0.744,81.92,202467.0,4.0
I've Got A Feeling - Rooftop Performance / Take 1,06rGbrn3Vhp6CeByhZboOT,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),35,0,False,0.392,0.629,2.0,-11.235,1.0,0.172,0.155,0.00699,0.0847,0.352,165.416,283720.0,4.0
One After 909 - Rooftop Performance,4MBeqWnCdIMcEexCNbNqRt,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),32,0,False,0.521,0.87,4.0,-8.985,1.0,0.237,0.0254,1.8e-06,0.622,0.723,90.474,189200.0,4.0
Dig A Pony - Rooftop Performance,1miMoESDA7rXcNIyiiTeaF,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),31,0,False,0.49,0.373,11.0,-12.993,0.0,0.0574,0.454,4.01e-05,0.117,0.346,116.556,352040.0,3.0
God Save The Queen - Rooftop Performance / Jam,1fTdIA3TNmiVzWaep1BJ7e,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),5,0,False,0.676,0.389,7.0,-9.622,1.0,0.0988,0.675,0.192,0.0482,0.898,132.388,25760.0,4.0
I've Got A Feeling - Rooftop Performance / Take 2,51SAMQm9TKtfQnfLR0ORy4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),29,0,False,0.521,0.532,9.0,-11.183,1.0,0.0964,0.346,0.00866,0.234,0.313,81.332,335133.0,4.0
Don't Let Me Down - Rooftop Performance / Take 2,1DXRq9lDPvNqujisRKR6VA,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),32,0,False,0.548,0.489,6.0,-10.463,0.0,0.0468,0.272,0.000826,0.328,0.605,81.846,209587.0,4.0
Get Back - Rooftop Performance / Take 3,1W0V3qwghnFsm6DqzwtQ3w,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,Get Back (Rooftop Performance),30,0,False,0.617,0.633,2.0,-11.507,1.0,0.0819,0.0833,0.194,0.116,0.315,126.059,226587.0,4.0
Monarchy of Roses,16Bf9uR4PI2dCoXDIjs0cP,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,47,0,False,0.467,0.98,4.0,-1.857,0.0,0.0934,0.000405,0.000908,0.445,0.222,123.089,251800.0,4.0
Factory of Faith,6vLwOFz5BYeEJPyvgUea2D,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,52,0,False,0.684,0.854,2.0,-2.802,0.0,0.0334,0.00145,0.000105,0.0913,0.706,141.409,259947.0,4.0
Brendan's Death Song,2pAho4WqtK5hQtgImHzT74,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,46,0,False,0.355,0.87,7.0,-3.82,1.0,0.125,0.00998,0.000111,0.114,0.184,114.484,338333.0,4.0
Ethiopia,33sXl7ETOUGrHp1mSfr9R1,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,42,0,False,0.635,0.77,9.0,-3.591,0.0,0.0336,0.0648,3.44e-06,0.115,0.665,96.697,230707.0,4.0
Annie Wants a Baby,5j2S6N5qJNQgafjWNfXlII,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,40,0,False,0.681,0.886,7.0,-2.696,0.0,0.0457,0.0364,6.21e-06,0.141,0.383,118.783,220813.0,4.0
Look Around,4RU7rnJBOXCzWmsLDqUaFC,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,56,0,False,0.56,0.953,7.0,-2.372,0.0,0.0851,0.005,1.6e-05,0.226,0.519,111.911,208000.0,4.0
The Adventures of Rain Dance Maggie,0PgNhIg5n0UAOBVn43b8b6,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,63,0,True,0.683,0.734,4.0,-4.523,0.0,0.029,0.00112,0.0139,0.258,0.576,106.254,282400.0,4.0
Did I Let You Know,6zgLKcNuXjLjBvb1I61A2c,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,45,0,False,0.595,0.94,10.0,-2.733,1.0,0.0357,0.00432,6.16e-06,0.119,0.845,111.071,261867.0,4.0
Goodbye Hooray,1VWOGyCnOzOO7NhfCRUIPn,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,39,0,False,0.337,0.974,9.0,-1.47,0.0,0.114,0.0108,0.0,0.296,0.437,151.251,232493.0,4.0
Happiness Loves Company,2GBPG1wjcFMaIyHpkL28Zt,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,39,0,False,0.681,0.893,2.0,-2.464,1.0,0.0347,0.078,0.0,0.154,0.581,126.697,213120.0,4.0
Police Station,6DfWymHzCYOH2ABUuHFaMe,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,44,0,False,0.499,0.816,9.0,-3.913,0.0,0.0358,0.232,0.0,0.105,0.275,82.017,335893.0,4.0
Even You Brutus?,2xGTktpqW2FXOtcVBijqJ2,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,39,0,False,0.394,0.921,7.0,-1.823,0.0,0.0473,0.0312,9.65e-06,0.355,0.532,166.897,241120.0,4.0
Meet Me at the Corner,6GhCgeJo1rY8VWppJZta38,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,42,0,False,0.694,0.602,0.0,-5.411,0.0,0.035,0.243,1.03e-05,0.124,0.413,112.735,261467.0,4.0
"Dance, Dance, Dance",05icsRv9AUQHO7GaJszvDx,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,I'm with You,39,0,False,0.59,0.881,2.0,-5.167,1.0,0.0393,0.00382,1.65e-05,0.0861,0.652,118.023,225533.0,4.0
Running Away,425PpIsnEbeVtMp6GJj7jX,James Arthur,4IWBUUAFIplrNtaOHcJPRM,It'll All Make Sense In The End,35,0,True,0.513,0.737,0.0,-5.023,0.0,0.0393,0.0792,7.82e-05,0.108,0.115,138.032,248232.0,4.0
Wolves,07TgFELXJuTNKjqOnmAjzF,James Arthur,4IWBUUAFIplrNtaOHcJPRM,It'll All Make Sense In The End,40,0,False,0.698,0.604,1.0,-6.839,1.0,0.0423,0.0268,0.0,0.091,0.57,131.969,200513.0,4.0
Medicine,429hKgsnnsIVn9ohgjj0II,James Arthur,4IWBUUAFIplrNtaOHcJPRM,It'll All Make Sense In The End,46,0,False,0.496,0.732,10.0,-4.529,1.0,0.0388,0.236,0.0,0.0905,0.325,143.981,208982.0,4.0
September,5DTBPQRHrBOnvzIF5XLBPq,James Arthur,4IWBUUAFIplrNtaOHcJPRM,It'll All Make Sense In The End,51,0,False,0.643,0.547,9.0,-6.06,1.0,0.0396,0.13,0.0,0.0927,0.416,102.989,220812.0,4.0
