name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Whatever Happened To The Working Class?,0zMG2IlyrDPkcuSTa4WWbd,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,6,0,False,0.578,0.375,0,-10.537,1,0.0435,0.728,0.000833,0.0964,0.428,85.077,211030,4
A Coward's Prayer,0R5KVS7kUiETA3yCmqJQdy,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,6,0,False,0.42,0.765,7,-6.205,1,0.0452,0.00551,0.186,0.0931,0.693,154.862,289274,4
Roundabout,4C7DmQ5qfjA5lJcN5eRBnq,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,18,0,False,0.579,0.934,4,-5.98,1,0.0407,0.0973,0.00624,0.321,0.872,109.803,177354,4
Time Poor,2trgMDlMtY6hseD3kZn2CA,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,14,0,True,0.494,0.893,11,-4.919,1,0.251,0.0154,5.14e-05,0.124,0.731,185.824,144232,4
"Good Times, Sunshine!",6eXVSNGEIX6vzSYaaNEg92,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,15,0,False,0.565,0.839,6,-5.759,1,0.0643,0.0222,0.000284,0.304,0.663,138.562,157807,4
Every Part of Me,2iofrGmQdRfcCBlIUERyIy,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,21,0,False,0.77,0.452,10,-13.799,0,0.0624,0.168,0.321,0.201,0.696,89.993,199839,4
To Think of You,30Sv5a8raGzJ2SzuGNcRLk,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,23,1,False,0.628,0.195,0,-14.779,1,0.0491,0.879,0.00606,0.122,0.326,87.546,173724,4
Ashleigh Wakes,0t2ul5XPPM1sumrteOhcKn,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,6,0,False,0.509,0.93,2,-4.771,1,0.0485,0.00172,0.0198,0.231,0.55,90.869,205036,4
Tunaomba Saidia,04Kmt63Z6Zhke1B48Zx2ky,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,6,0,False,0.758,0.69,2,-7.795,1,0.0365,0.26,2.05e-05,0.0638,0.885,116.472,216567,4
Hey Rain!,26doz1DIXYjQfdAK8GMca3,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,6,0,False,0.435,0.254,2,-12.473,1,0.0371,0.91,0.000287,0.14,0.271,168.494,229978,4
Feels Like Love,2Z4LUdM2FAdLN1iYXR7WwS,The Basics,1jKmSnJU1nki6a6uHUSaPe,The Age of Entitlement,18,0,False,0.575,0.573,5,-7.708,0,0.0336,0.102,0.00668,0.495,0.349,96.489,313316,4
"HATERS (feat. La Exce, T.O.T)",2uTp9Vm01b1H3f1X4TOCGU,BCA,4KXIxHcPgLB1xiPXZHlqxf,"HATERS (feat. La Exce, T.O.T)",25,0,True,0.711,0.693,1,-6.029,0,0.22,0.716,0.00058,0.2,0.697,87.915,204545,4
Hey Shorty,3P0Nwxv9AQQlgSZwzxxfTY,BCA,4KXIxHcPgLB1xiPXZHlqxf,"HATERS (feat. La Exce, T.O.T)",11,0,True,0.76,0.774,1,-4.154,1,0.0935,0.163,0.000148,0.21,0.758,94.999,194526,4
TOP MODEL,3ERDTOBMZ08it1euUnf1zs,BCA,4KXIxHcPgLB1xiPXZHlqxf,"HATERS (feat. La Exce, T.O.T)",11,0,False,0.826,0.673,7,-4.114,1,0.145,0.298,0.00157,0.204,0.688,92.025,188040,4
DNACID,5S5g2hdde9ESGCUDvSpFTt,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,DNACID,24,0,False,0.824,0.822,11,-6.545,1,0.0418,0.18,0.077,0.335,0.909,121.989,184918,4
Run Boy Run,0mS6gsknbLGzUgoKXP4hPa,Woodkid,44TGR1CzjKBxSHsSEy7bi9,Training Tunes - Music For Your Summer Workout,4,0,False,0.505,0.959,5,-5.265,0,0.102,0.0841,0.000653,0.135,0.343,134.011,213267,4
Do It To It,35NulIGlg5Fr0gpTmJRwBx,ACRAZE,4pnp4w9g30yLfVIAFnZMRd,Training Tunes - Music For Your Summer Workout,0,0,False,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4
Disconnect,1SmZYo6VuR3TUIkrgfP5ts,Becky Hill,4EPJlUEBy49EX1wuFOvtjK,Training Tunes - Music For Your Summer Workout,0,0,True,0.509,0.963,0,-0.884,1,0.0842,0.00451,0.000279,0.114,0.368,174.992,164914,4
Motley Crew,78FAyDMNJnFDhFhxfNX6W2,Post Malone,246dkjvS1zLTtiykXe5h60,Training Tunes - Music For Your Summer Workout,4,0,True,0.797,0.631,3,-3.818,0,0.0787,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4
Gasolina - Safari Riot Remix,12sc5fN29Exgh6xMQNYpYq,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,Training Tunes - Music For Your Summer Workout,3,0,False,0.673,0.698,1,-8.81,1,0.154,0.0114,0.0,0.108,0.184,96.05,152295,4
In Da Getto,2BOrtkhwUPBAq6UOmqQuLb,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Training Tunes - Music For Your Summer Workout,0,0,False,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667,4
HOT,36HWC1p2vULynIZhsKYjKM,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,Training Tunes - Music For Your Summer Workout,1,0,True,0.898,0.677,11,-6.422,0,0.243,0.0223,0.0,0.35,0.578,130.027,154493,4
Tusa,0J5ZHFJ0AyUa5Y0F6umoo0,KAROL G,790FomKkXshlbRYZFtlgla,Training Tunes - Music For Your Summer Workout,0,0,False,0.796,0.701,2,-3.275,1,0.283,0.308,7.82e-05,0.0516,0.619,100.954,201920,4
