name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Lo Vas A Olvidar (with ROSALÍA),0psS4i5YooJrXfDnGvWRLi,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Lo Vas A Olvidar (with ROSALÍA),60,0,False,0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,0.032,135.154,203464,4
High For This,36LdTnEWBDLDDA3hEsSLvi,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,50,0,False,0.46,0.402,4,-10.537,0,0.0508,0.582,0.000137,0.0938,0.0792,75.045,249102,4
What You Need,6zKlGJXteHq8KRKaLnUfCs,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,51,0,False,0.674,0.338,7,-10.603,0,0.084,0.508,0.0136,0.116,0.0679,133.975,206421,4
House Of Balloons / Glass Table Girls,5d6lYplVOV4xJ37EVCpHqB,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,53,0,True,0.664,0.504,0,-8.49,1,0.0344,0.00247,0.00331,0.269,0.202,88.993,407316,4
The Morning,7wPTyxE1PNemZuyuOOaQ8q,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,55,0,True,0.684,0.503,6,-10.022,0,0.0445,0.141,4.52e-06,0.0796,0.227,120.115,314110,4
Wicked Games,7bGF2hNOP6SROacsxo1fCk,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,53,0,True,0.594,0.568,9,-6.745,1,0.0335,0.0201,6.71e-06,0.347,0.237,113.988,325305,4
The Party & The After Party,7bvkyTwVkylUGJvz1UMjFk,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,54,0,True,0.647,0.577,5,-9.577,0,0.0403,0.22,0.0,0.0884,0.155,101.76,459660,4
Coming Down,4q75XguyPrsduy70hcBVFu,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,56,0,False,0.699,0.642,2,-5.323,0,0.035,0.289,2.67e-05,0.207,0.357,121.02,295435,4
Loft Music,78aURwMzynDMan7DfSWwsI,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,47,0,True,0.294,0.444,6,-10.012,0,0.0702,0.503,0.000519,0.219,0.105,77.428,363057,4
The Knowing,4FuSnjXKARcUOwiPnEnh1p,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,46,0,False,0.448,0.668,6,-5.879,0,0.0311,0.205,0.00078,0.0933,0.17,85.9,342829,4
Twenty Eight,3dQEShIMs5TW8H3eUh11r7,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,57,0,True,0.636,0.64,3,-7.171,0,0.0366,0.566,0.000207,0.108,0.247,129.966,258294,4
Lonely Star,4coENUbKuiuFb0C38uqFTi,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,47,0,True,0.468,0.623,2,-8.602,1,0.0404,0.27,0.0282,0.472,0.171,158.025,349033,4
Life Of The Party,3DBumrwaikaisVDQdcM7jU,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,47,0,False,0.591,0.556,2,-7.958,1,0.0269,0.00272,0.00165,0.595,0.512,138.104,296286,4
Thursday,7Kd39JsnLyJLEXNeWUi3T9,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,44,0,False,0.258,0.491,0,-8.062,0,0.0515,0.479,0.0316,0.0558,0.229,178.633,320004,3
The Zone,6HrLsSVEk6C1X2EKmOEBxA,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,48,0,True,0.651,0.383,3,-9.887,0,0.0357,0.126,0.000666,0.103,0.269,139.965,418057,4
The Birds Pt. 1,6ojrylBvc8SkXGjr02FjRX,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,48,0,False,0.56,0.583,0,-7.383,0,0.035,0.00176,0.0,0.084,0.167,127.882,214516,4
The Birds Pt. 2,4Mnnd0fBRucoxGhtG7MccI,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,53,0,True,0.235,0.565,9,-7.609,0,0.0403,0.454,8.78e-06,0.256,0.18,183.411,350584,4
Gone,5e5h9GeNY6janbVi34tn9e,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,43,0,True,0.473,0.479,0,-10.258,0,0.0911,0.428,0.000216,0.0628,0.266,109.475,486426,4
Rolling Stone,4vz3UReBbxyPuVqgIjTCeA,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,44,0,True,0.678,0.352,8,-12.019,0,0.0318,0.532,4.46e-05,0.11,0.388,129.936,230784,4
Heaven Or Las Vegas,4WZZeEjRqC4tV8rFljQzEo,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,42,0,False,0.529,0.702,11,-8.57,0,0.0629,0.0127,0.000154,0.0866,0.228,125.042,353732,4
Valerie,5JaqApg5415jtjdyjY3wa9,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Trilogy,53,0,False,0.644,0.528,5,-6.623,0,0.0446,0.364,6.96e-06,0.0833,0.451,147.962,286599,4
willow,2gVhfX2Gy1T9kDuS9azrF7,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),66,0,False,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,4
champagne problems,1gcyHQpBQ1lfXGdhZmWrHP,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),67,0,True,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,244000,4
gold rush,3Dby3p1m6IOZn2gIIqECgK,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),64,0,True,0.512,0.462,9,-10.491,1,0.0408,0.83,0.166,0.121,0.353,112.05,185320,4
‘tis the damn season,6sQckd3Z8NPxVVKUnavY1F,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),64,0,False,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,229840,4
tolerate it,6lCvK2AR2uOKkVFCVlAzzm,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),65,0,True,0.316,0.361,9,-10.381,1,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,245440,5
"no body, no crime (feat. HAIM)",6uwfVkaOM1mcMkFmSn35ix,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),64,0,False,0.546,0.613,7,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,215627,4
happiness,55Vf4bimc1Rtfg0PAQRAo2,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),62,0,True,0.559,0.334,11,-10.733,1,0.0376,0.87,0.0,0.114,0.211,122.079,315147,4
dorothea,66tOfHVH3aUrscg8vExRV4,Taylor Swift,06HL4z0CvFAxyc27GXpf02,evermore (deluxe version),61,0,False,0.605,0.488,4,-8.322,1,0.0264,0.696,0.0,0.129,0.354,119.966,225880,4
