name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Somebody That I Used To Know - Tiësto Remix,0RtMRbaqeadQFvlYxcAczv,Gotye,2AsusXITU8P25dlRNhcAbG,Somebody That I Used To Know (Tiësto Remix),39,1,False,0.646,0.642,0,-6.19,1,0.0412,0.00028,0.0225,0.0341,0.376,128.992,273493,4
Aventura 2.0,0jLeft4qDR25iszFVJobeo,Wisin,3E6xrwgnVfYCrCs0ePERDz,Aventura 2.0,33,0,True,0.701,0.73,11,-4.897,0,0.333,0.199,1.35e-05,0.102,0.398,185.998,228265,4
Addicted,2QI9DMuwTBLFy8DKT815jS,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,40,0,True,0.756,0.741,5,-7.132,0,0.0423,0.0245,0.000163,0.111,0.192,120.092,152250,4
Addicted - Zerb Acid VIP,4iezPr4cPTjAbrcDLoQx4X,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,54,1,True,0.882,0.786,0,-5.93,0,0.0549,0.0295,0.00612,0.491,0.841,120.006,189135,4
Addicted - Joel Corry Remix,0Tuhlg4CnCCgUBkd4yahfu,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,32,0,True,0.638,0.799,1,-8.459,1,0.0357,0.000722,0.0338,0.105,0.421,137.019,147153,4
Addicted - DEPARTAMENTO Remix,6YxYywZZ3STc7QCfp5scAK,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,24,0,True,0.762,0.832,1,-9.656,1,0.0441,0.000137,0.806,0.0531,0.574,127.013,200555,4
Addicted - Curol Remix,2y6uVYUNB6FrbnznbqRFv5,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,43,0,True,0.84,0.602,5,-8.492,0,0.0594,0.00267,0.352,0.024,0.181,120.007,237500,4
Addicted - Drove Remix,5irKbb9het0b6B7pUoxlZ1,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,32,0,True,0.738,0.914,1,-6.899,1,0.121,0.0983,0.000454,0.306,0.237,126.096,144762,4
Addicted - Mednas Remix,60xdXDkGQKVbM2L5wppO0y,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,22,0,True,0.706,0.903,5,-8.629,0,0.0534,0.0142,0.0237,0.111,0.308,124.008,203712,4
Addicted - jigitz Remix,1UIb0GQfNPuosBG7eB58np,Zerb,6mDl7lQiLxT0iQ8LYhAlWy,ADDICTED: REFRESHED,30,0,True,0.772,0.766,7,-7.605,0,0.0411,0.00505,0.000133,0.135,0.643,134.994,137778,4
VIBE (feat. Jimin of BTS),4NIe9Is7bN5JWyTeCW2ahK,TAEYANG,6udveWUgX4vu75FF0DTrXV,Down to Earth,64,1,False,0.788,0.671,0,-5.537,1,0.0434,0.0713,0.0,0.262,0.611,100.096,175776,4
Shoong! (feat. LISA of BLACKPINK),5HrIcZOo1DysX53qDRlRnt,TAEYANG,6udveWUgX4vu75FF0DTrXV,Down to Earth,66,1,False,0.765,0.71,11,-6.126,0,0.0549,0.0079,0.0,0.393,0.245,110.006,205101,4
Seed,49eleLPCqnwgBSICKgcL0z,TAEYANG,6udveWUgX4vu75FF0DTrXV,Down to Earth,40,1,False,0.451,0.325,2,-7.897,1,0.0337,0.534,0.0,0.109,0.21,134.779,255253,4
Reason,3olqy6cgUoqV4zjLEeBXSl,TAEYANG,6udveWUgX4vu75FF0DTrXV,Down to Earth,32,0,False,0.476,0.603,4,-5.0,1,0.0516,0.082,0.0,0.2,0.361,159.965,202720,3
Inspiration (feat. Beenzino),5hAtmSB8KlmU81ljSupSjF,TAEYANG,6udveWUgX4vu75FF0DTrXV,Down to Earth,32,0,False,0.697,0.776,8,-4.323,1,0.0438,0.0292,0.0,0.105,0.604,106.969,212211,4
Nightfall (feat. Bryan Chase),0C04G6ZM8y2VlHEM1B1aKV,TAEYANG,6udveWUgX4vu75FF0DTrXV,Down to Earth,33,0,False,0.607,0.711,1,-4.808,1,0.0374,0.0081,0.0,0.125,0.163,97.951,225630,4
Friends - Bassjackers Remix,4s69BXFmdssMXfSllZ2zlf,Dimitri Vegas,2HkAI0YrEcgoR8QdaURqhO,Friends (Bassjackers Remix),45,0,False,0.542,0.996,7,-5.381,1,0.216,0.0206,0.406,0.146,0.109,139.987,162857,4
Do You Know,3kKfPlamJ5CO6j9tA4RdyS,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,In Love With Diljit Dosanjh,60,0,False,0.585,0.687,1,-4.62,0,0.061,0.344,0.0,0.15,0.271,169.891,212471,4
Faraar,7vuShRIuN2cbecVb4fxcxR,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,In Love With Diljit Dosanjh,25,0,False,0.67,0.682,0,-5.891,0,0.0318,0.0386,0.0,0.0603,0.266,90.999,193846,4
Kylie & Kareena,0p20ZmloZcBViFkxSZWTrp,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,In Love With Diljit Dosanjh,26,0,False,0.738,0.488,11,-9.684,0,0.132,0.131,7.04e-06,0.0806,0.476,149.985,167027,4
Taare,0p5Ok1Ymk6dR5UcCE0pM9x,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,In Love With Diljit Dosanjh,25,0,False,0.738,0.646,6,-8.381,0,0.0598,0.155,0.0,0.0954,0.502,155.978,203077,4
Peed,1Q9mB5Hxz7UkHSX6nEGBQC,Diljit Dosanjh,2FKWNmZWDBZR4dE5KX4plR,In Love With Diljit Dosanjh,26,0,False,0.507,0.855,2,-4.141,0,0.0528,0.0651,1.26e-06,0.207,0.467,173.857,264129,4
