name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Jungle,0OvO2X2Q3i98dc5RcgEN3x,Alok,0NGAZxHanS9e0iNHpR8f2W,Jungle,75,1,False,0.596,0.667,6,-5.651,0,0.0295,0.0524,0.000109,0.205,0.217,140.002,175500,4
Intro,2BVbwArFWi4a7FeQIZxYwm,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,4,0,False,0.62,0.546,9,-9.172,0,0.378,0.726,0.0,0.114,0.848,88.07,92600,4
Miami S***,6soFeW7BPamD5gP7y6mE9D,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,6,0,False,0.744,0.889,11,-5.567,0,0.0918,0.00863,0.0,0.824,0.26,116.052,202107,4
Come See Me,18fRtJan4fz24T0BdG3Kmg,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,8,0,False,0.772,0.744,8,-3.849,0,0.192,0.0475,0.0,0.0764,0.462,78.438,187627,4
Jealouso,3e992A8DHpaAyNdphkWHpM,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,6,0,False,0.971,0.826,1,-6.396,1,0.193,0.107,3.23e-06,0.0705,0.875,120.013,243027,4
Que Tu Sabes D'Eso,2LXVyKnMgC8zL05na3z7il,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,6,0,False,0.763,0.787,8,-5.148,1,0.311,0.00674,0.0,0.202,0.783,149.148,243160,4
Fademaster Skit,7FFx9vlClLqXnq3Xo9HJOS,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,4,0,False,0.726,0.227,2,-14.757,1,0.85,0.88,0.0,0.425,0.467,114.829,37907,4
Be Quiet,7ggDgadoqupnFmatPvBrZO,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,6,0,False,0.572,0.58,1,-7.013,0,0.48,0.00298,0.0,0.0774,0.488,90.202,202800,4
Ay Chico (Lengua Afuera),3A75q8tL5epCY3IA95zbvp,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,21,0,False,0.94,0.69,6,-5.479,0,0.251,0.0202,0.000354,0.0441,0.881,117.983,205587,4
Fuego,0BjnEdPoZdI8iPcpUbgflG,Pitbull,0TnOYISbd1XYRBk9myaseg,El Mariel - Clean,29,0,False,0.883,0.699,1,-5.8,1,0.125,0.0288,0.000454,0.0599,0.568,135.056,229213,4
