name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
DEJALO,27eVitVUWMiYTwHbL0cRpq,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,DEJALO,49,0,True,0.86,0.692,4,-4.927,0,0.154,0.121,0.00114,0.0693,0.774,93.025,195723,4
No Me Controles,4G83XIKqqzv9ofGZs47SmF,Rvssian,1fctva4kpRbg2k3v7kwRuS,No Me Controles,46,0,False,0.756,0.682,1,-4.997,1,0.0783,0.141,0.0,0.0726,0.479,91.972,162150,4
Supa Ties (feat. DJ Khaled & Raw Youngin),4lSIx6Q1RNuTtESCrhaI1R,AAP Deno,52f48nUbzOy6buKHxUZP2G,Supa Ties (feat. DJ Khaled & Raw Youngin),26,1,True,0.521,0.58,10,-8.712,0,0.136,0.00425,0.0,0.24,0.244,144.985,132414,4
Bops,72vMwCjJuRRa1r0bhFBbE1,Coi Leray,6AMd49uBDJfhf30Ak2QR5s,Bops,43,0,True,0.913,0.65,11,-7.204,0,0.173,0.0266,0.000198,0.0981,0.29,99.944,128667,4
Abril,4S225vyxNhDTPXtRgiINc2,Reik,0vR2qb8m9WHeZ5ByCbimq2,Abril,52,0,False,0.638,0.632,0,-3.534,1,0.0266,0.0172,9.74e-06,0.294,0.294,113.012,165664,4
The Teacher,4GPdQsRCRCidGgmCsK9I4a,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,The Teacher,40,0,False,0.2,0.91,4,-5.719,0,0.089,0.000369,0.0412,0.548,0.135,148.569,604227,4
Cards (Latroit Remix),7HQIV0XmleMQsXJu1wWqXB,R Plus,0lnAZ68xKGysVy084bTQmh,Cards (Latroit Remix),6,0,False,0.751,0.843,1,-6.401,1,0.0818,0.00576,0.0734,0.0514,0.442,124.014,325755,4
Cards (Latroit Remix) (Edit),3G6xmEXFQ5k8Jk4SnWqzJ9,R Plus,0lnAZ68xKGysVy084bTQmh,Cards (Latroit Remix),13,0,False,0.716,0.933,4,-6.515,0,0.087,0.0129,0.00776,0.0893,0.347,124.011,197419,4
late at night,1fxYz1s15pyZLsJT0Hdh1m,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,late at night,59,0,True,0.643,0.403,1,-11.254,0,0.41,0.343,0.0,0.138,0.111,98.54,174682,4
White Light,3j1RvfygPf1gMGfz9L7ce6,George Michael,19ra5tSw0tWufvUp8GotLo,White Light,31,0,True,0.66,0.718,11,-6.697,0,0.0652,0.0777,0.0,0.135,0.346,122.998,275279,4
Rehab - Remix,4kE4OOVIaTSJi0QdBKGdOp,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,Rehab (Remix) [Edited Version],22,0,False,0.616,0.851,0,-3.013,1,0.0754,0.0771,0.0,0.685,0.739,145.404,232920,4
My All,2UQ2oUbHiB8wWYCE42JX0k,Polo G,6AgTAQt8XS6jRWi4sX7w49,My All,55,0,True,0.493,0.613,1,-6.636,1,0.414,0.0393,0.0,0.128,0.373,156.104,197692,4
DAÑAMOS LA AMISTAD,0mCBgI8c86M0v84lY9fQhW,KAROL G,790FomKkXshlbRYZFtlgla,DAÑAMOS LA AMISTAD,49,0,True,0.796,0.779,0,-4.874,1,0.0888,0.16,5.78e-06,0.0813,0.601,92.968,175387,4
Dekhha Tenu - Sped Up,1AmWqdFpcYkrf5EDu3Qura,Silent Ocean,1rpoUNG0STk0Vw4BNVaP17,Dekhha Tenu - Sped Up,30,0,False,0.502,0.468,2,-6.228,1,0.049,0.855,0.0,0.176,0.834,108.951,57316,4
Tu Hi Mera,4lC5Ul4mrELkrMstbignS0,Mithoon,09UmIX92EUH9hAK4bxvHx6,Tu Hi Mere Rab Ki Tarah Hai,25,0,False,0.298,0.721,2,-6.011,0,0.0507,0.606,0.00243,0.256,0.307,85.989,389259,4
