name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
sorry es que soy bipolarrr,33BselzygJVodjKKHVLpiH,ROBI,6ISKc7ev3V4EGnEagkXexc,sorry es que soy bipolarrr,63,1,True,0.718,0.587,5,-6.734,1,0.0332,0.0568,0.0,0.658,0.715,115.005,220381,4
Stay Frosty Royal Milk Tea,0hfByzDRgR10HDLqm89lA9,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,52,0,True,0.465,0.872,8,-4.653,0,0.0647,0.000643,6.57e-06,0.25,0.68,145.886,171053,4
The Last Of The Real Ones,1f6xYh2HSx8ttCjl4Pckep,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,51,0,False,0.577,0.872,8,-5.294,1,0.0471,0.00594,0.0,0.192,0.557,115.034,230400,4
HOLD ME TIGHT OR DON’T,0Q9vbV7G2Q6lts13nY9YGP,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,54,0,False,0.582,0.925,6,-4.363,0,0.0523,0.00695,3.08e-06,0.108,0.788,95.988,210360,4
Wilson (Expensive Mistakes),2W6kVW3UZ3hwr4qbfCDp6B,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,50,0,True,0.492,0.807,6,-4.372,1,0.0597,0.0242,0.0,0.107,0.657,152.032,216933,4
Church,0OUQhRKgGSb0PPrLUuEQka,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,52,0,False,0.37,0.901,6,-3.393,0,0.05,0.0014,0.0,0.25,0.403,168.003,211827,4
Heaven’s Gate,4lN5YgMQNBANIKWSl6G54k,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,45,0,False,0.403,0.586,6,-4.975,0,0.034,0.0166,0.0,0.334,0.213,176.065,225707,3
Champion,1DRUwJSt2YOUUEz965OJ66,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,53,0,False,0.308,0.905,0,-4.109,1,0.254,0.000934,3.19e-05,0.431,0.309,187.784,192533,4
Sunshine Riptide,0ZqqrBHeSeyZahfcyw9N8O,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,45,0,True,0.584,0.732,11,-5.186,1,0.0386,0.00165,0.0,0.0462,0.805,133.98,204813,4
Young And Menace,2wQA22CbUkSD38g5Doqd9a,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,44,0,False,0.646,0.832,11,-5.131,1,0.0574,0.109,0.000486,0.121,0.271,107.998,223947,4
Bishops Knife Trick,5lKI9qLSJkWWJ6USwMu6jF,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,MANIA,44,0,False,0.442,0.755,9,-4.818,0,0.0356,0.0138,0.0,0.0903,0.383,139.854,263227,4
Inside Outside,2EFqMCOdTTkcFYHoJH21Jr,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,51,0,True,0.689,0.746,0,-5.971,1,0.0549,0.0771,0.0,0.291,0.376,113.569,113217,4
Here We Go,40dlJFdqfm8CayhmmS9UB7,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,51,0,True,0.489,0.867,6,-4.668,0,0.466,0.0205,0.0,0.353,0.55,75.1,167759,4
Friends (feat. ScHoolboy Q),4CLf6A64qIzDHoP5lOonsP,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,48,0,True,0.557,0.678,1,-5.772,1,0.279,0.149,0.0,0.611,0.366,148.103,398455,4
Angel Dust,1RkPqBGgFNPxdzlGD2Ar0m,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,53,0,True,0.628,0.822,5,-5.439,1,0.234,0.467,0.0,0.486,0.41,78.029,222671,4
Malibu,7x88A9fiVvMLGBTG6UMJa4,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,46,0,True,0.591,0.581,6,-5.76,0,0.165,0.145,4.9e-05,0.112,0.226,78.104,211681,4
What Do You Do (feat. Sir Michael Rocks),6HQC66NOPyXDy4TEoO6WDE,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,44,0,True,0.665,0.72,10,-5.698,1,0.422,0.847,0.0,0.166,0.444,87.894,232299,4
It Just Doesn’t Matter,1ijgY6IDvx5TwwfidroUsj,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,46,0,True,0.58,0.689,8,-6.637,0,0.104,0.449,0.0,0.276,0.778,96.878,216702,4
Therapy,1GrnyQe1SFOb1T5vb5T54q,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,49,0,True,0.634,0.661,1,-7.008,0,0.0954,0.0323,0.00323,0.388,0.392,140.017,248731,4
Polo Jeans (feat. Earl Sweatshirt),367HmvU5MpsWZdAJ3QbGlZ,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,51,0,True,0.732,0.635,1,-7.891,1,0.41,0.493,7.02e-06,0.388,0.581,147.025,211683,4
Happy Birthday,7ni2QpeyhKLJIb18IJTBHc,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,46,0,True,0.657,0.667,11,-5.233,0,0.0589,0.00353,0.0,0.184,0.386,86.018,168819,4
Wedding,3fDmodv1uclXZZu27E0jz8,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,47,0,True,0.482,0.646,1,-6.75,1,0.386,0.722,0.0,0.377,0.35,132.551,229820,1
Funeral,2CNaYt7KbFqUrATbZZPY21,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,50,0,True,0.659,0.609,0,-6.976,1,0.157,0.655,7.69e-06,0.108,0.377,74.005,223794,4
Diablo,3BDpkLMkgrtrM3HckrVIXr,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,61,0,True,0.595,0.617,1,-4.238,1,0.31,0.0395,4.06e-06,0.619,0.464,159.83,198107,4
Ave Maria,7dZ3m1rCWupPB1H7gVpkdk,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,46,0,True,0.426,0.758,5,-4.674,0,0.25,0.0822,0.0,0.191,0.654,170.45,175779,4
55,1wufHXu9vAHISfC9RLAdyj,Mac Miller,4LLpKhyESsyAXpc4laK94U,Faces,42,0,False,0.46,0.546,0,-7.839,1,0.041,0.506,0.486,0.165,0.237,132.173,52711,4
