name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
fault in the stars,585DJiJ7LPSNBSUEE4TxNo,Powfu,6bmlMHgSheBauioMgKv2tn,fault in the stars,50,0,True,0.625,0.565,1,-6.272,1,0.0389,0.207,1.04e-06,0.131,0.318,126.049,190476,4
A Little Story (Intro),2AnJnU6zioxWgS95YZSY0r,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,8,0,True,0.76,0.452,3,-11.636,1,0.889,0.483,0.0,0.413,0.852,84.056,68650,4
Go Girl,5IbMUI4rcWtXlq83UWqTcQ,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,51,0,True,0.986,0.597,8,-6.809,1,0.308,0.145,2.18e-06,0.197,0.761,115.004,229669,4
Dukey Love,17cf71phNvKtl8QO3MClYe,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,15,0,True,0.878,0.613,1,-4.87,1,0.193,0.0626,0.0,0.262,0.455,97.028,225593,4
I Don't See 'Em,67B2B6jic8U6zXSUSYZmLZ,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,12,0,True,0.764,0.736,6,-4.056,0,0.311,0.0295,0.0,0.112,0.806,88.953,239647,4
Midnight,0Od0408QXTvDyl1Rz0UROH,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,24,0,True,0.654,0.752,9,-7.729,0,0.0808,0.0293,0.0,0.194,0.674,113.063,212506,4
Ying & The Yang,2TNXxm18UrP1Mjrmjt2euV,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,14,0,True,0.719,0.842,6,-4.332,0,0.36,0.00591,5.58e-06,0.13,0.548,114.428,207569,4
The Anthem,2cZ5ACJfBj2uAXARdHpjAW,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,55,0,True,0.793,0.781,10,-4.277,0,0.186,0.00459,1.68e-06,0.0846,0.883,123.996,245055,4
The Truth (Interlude),6GVyb3SUwCTivzZwFhzuG8,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,10,0,True,0.911,0.34,6,-10.081,1,0.77,0.657,0.0,0.205,0.819,110.632,54909,4
Candyman,678Y7KIPPCgguK5OF4Tu6O,Pitbull,0TnOYISbd1XYRBk9myaseg,The Boatlift,13,0,True,0.758,0.938,1,-3.344,1,0.121,0.159,0.0,0.104,0.539,134.997,191321,4
