name,id,artist,artist_id,album,popularity,is_top_10,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Therefore I Am,54bFM56PmE4YLRnqpW6Tha,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,Therefore I Am,70,0,False,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
D.D.,0WdJTI3UVvUMbLwPk5ObKI,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),53,0,False,0.677,0.663,7,-6.582,0,0.0773,0.687,0.0,0.643,0.412,119.966,274434,4
Montreal,0UGdO687azruy9tFlCxO6F,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),55,0,False,0.54,0.775,7,-4.118,0,0.0992,0.0598,2.93e-05,0.624,0.166,183.822,250506,4
Outside,58yC1Q6XKjmHeWkEWh9O6B,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),49,0,True,0.578,0.491,5,-7.107,0,0.0469,0.748,0.0,0.16,0.237,139.97,259004,4
XO / The Host,0Hs5enNuaAXmJssAybWbOw,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),53,0,True,0.449,0.717,2,-6.055,1,0.0549,0.419,0.000272,0.346,0.235,127.999,444213,4
Initiation,3QWENKFYGEgp3itgTnrgq9,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),48,0,True,0.644,0.691,1,-6.348,1,0.0655,0.555,5.59e-06,0.211,0.718,139.953,260730,4
Same Old Song,37zSTGaP8bfBDGpJnUmSDl,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),50,0,True,0.795,0.562,8,-4.939,1,0.0439,0.398,1.64e-05,0.574,0.408,109.963,312059,4
The Fall,0JGoOLSl8A80mSPBL7ya9U,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),48,0,False,0.425,0.782,5,-6.52,0,0.0892,0.737,0.000181,0.5,0.41,150.092,345251,4
Next,6pG3yiKNsX03ZFTFWdOasv,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),52,0,False,0.674,0.671,6,-6.323,1,0.0403,0.824,9.05e-06,0.334,0.509,112.051,361688,4
Echoes Of Silence,3weHnt82LuCTMa2AnZFM78,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Echoes Of Silence (Original),49,0,False,0.356,0.201,6,-12.289,0,0.0388,0.974,0.000273,0.108,0.18,130.688,239995,3
